"id","name","i","o"
"c2-023","C xs = (If (< (Len xs) 7) (Snoc 4 xs) (Insert 4 7 xs))","[9, 5, 4, 2, 5, 8]","[9, 5, 4, 2, 5, 8, 4]"
"c2-023","C xs = (If (< (Len xs) 7) (Snoc 4 xs) (Insert 4 7 xs))","[2, 9]","[2, 9, 4]"
"c2-023","C xs = (If (< (Len xs) 7) (Snoc 4 xs) (Insert 4 7 xs))","[1, 8]","[1, 8, 4]"
"c2-023","C xs = (If (< (Len xs) 7) (Snoc 4 xs) (Insert 4 7 xs))","[9, 8]","[9, 8, 4]"
"c2-023","C xs = (If (< (Len xs) 7) (Snoc 4 xs) (Insert 4 7 xs))","[8, 8, 2, 4, 2, 8, 9]","[8, 8, 2, 4, 2, 8, 4, 9]"
"c2-023","C xs = (If (< (Len xs) 7) (Snoc 4 xs) (Insert 4 7 xs))","[0, 0, 6]","[0, 0, 6, 4]"
"c2-023","C xs = (If (< (Len xs) 7) (Snoc 4 xs) (Insert 4 7 xs))","[3, 5, 4, 1, 3]","[3, 5, 4, 1, 3, 4]"
"c2-023","C xs = (If (< (Len xs) 7) (Snoc 4 xs) (Insert 4 7 xs))","[9, 6, 3, 0, 8]","[9, 6, 3, 0, 8, 4]"
"c2-023","C xs = (If (< (Len xs) 7) (Snoc 4 xs) (Insert 4 7 xs))","[5, 4, 8, 2, 0, 9, 8, 5, 3]","[5, 4, 8, 2, 0, 9, 4, 8, 5, 3]"
"c2-023","C xs = (If (< (Len xs) 7) (Snoc 4 xs) (Insert 4 7 xs))","[7, 6, 7, 6, 2, 4]","[7, 6, 7, 6, 2, 4, 4]"
"c2-023","C xs = (If (< (Len xs) 7) (Snoc 4 xs) (Insert 4 7 xs))","[2, 7, 0, 0, 0, 0, 4]","[2, 7, 0, 0, 0, 0, 4, 4]"
"c2-023","C xs = (If (< (Len xs) 7) (Snoc 4 xs) (Insert 4 7 xs))","[5, 9, 5, 0, 3, 4, 6, 4]","[5, 9, 5, 0, 3, 4, 4, 6, 4]"
"c2-023","C xs = (If (< (Len xs) 7) (Snoc 4 xs) (Insert 4 7 xs))","[2, 5, 2, 5, 6, 3, 4, 6]","[2, 5, 2, 5, 6, 3, 4, 4, 6]"
"c2-023","C xs = (If (< (Len xs) 7) (Snoc 4 xs) (Insert 4 7 xs))","[0, 5, 4]","[0, 5, 4, 4]"
"c2-023","C xs = (If (< (Len xs) 7) (Snoc 4 xs) (Insert 4 7 xs))","[6, 8, 4, 4, 6, 5, 0, 5]","[6, 8, 4, 4, 6, 5, 4, 0, 5]"
"c2-023","C xs = (If (< (Len xs) 7) (Snoc 4 xs) (Insert 4 7 xs))","[3, 7]","[3, 7, 4]"
"c2-023","C xs = (If (< (Len xs) 7) (Snoc 4 xs) (Insert 4 7 xs))","[9, 4, 0, 2, 1]","[9, 4, 0, 2, 1, 4]"
"c2-023","C xs = (If (< (Len xs) 7) (Snoc 4 xs) (Insert 4 7 xs))","[2, 6]","[2, 6, 4]"
"c2-023","C xs = (If (< (Len xs) 7) (Snoc 4 xs) (Insert 4 7 xs))","[2, 9, 3, 0, 2, 0, 6, 3]","[2, 9, 3, 0, 2, 0, 4, 6, 3]"
"c2-023","C xs = (If (< (Len xs) 7) (Snoc 4 xs) (Insert 4 7 xs))","[0, 2, 1, 5, 1]","[0, 2, 1, 5, 1, 4]"
"c2-023","C xs = (If (< (Len xs) 7) (Snoc 4 xs) (Insert 4 7 xs))","[0, 0, 0, 8, 1, 6, 8, 2, 3]","[0, 0, 0, 8, 1, 6, 4, 8, 2, 3]"
"c2-023","C xs = (If (< (Len xs) 7) (Snoc 4 xs) (Insert 4 7 xs))","[8]","[8, 4]"
"c2-023","C xs = (If (< (Len xs) 7) (Snoc 4 xs) (Insert 4 7 xs))","[5, 3, 3, 2]","[5, 3, 3, 2, 4]"
"c2-023","C xs = (If (< (Len xs) 7) (Snoc 4 xs) (Insert 4 7 xs))","[6, 8, 4, 1]","[6, 8, 4, 1, 4]"
"c2-023","C xs = (If (< (Len xs) 7) (Snoc 4 xs) (Insert 4 7 xs))","[4, 8]","[4, 8, 4]"
"c2-023","C xs = (If (< (Len xs) 7) (Snoc 4 xs) (Insert 4 7 xs))","[0, 8, 5, 8, 2, 9, 7]","[0, 8, 5, 8, 2, 9, 4, 7]"
"c2-023","C xs = (If (< (Len xs) 7) (Snoc 4 xs) (Insert 4 7 xs))","[9, 4, 5, 5, 4, 7]","[9, 4, 5, 5, 4, 7, 4]"
"c2-023","C xs = (If (< (Len xs) 7) (Snoc 4 xs) (Insert 4 7 xs))","[0, 6, 0, 4, 0, 9, 3, 4]","[0, 6, 0, 4, 0, 9, 4, 3, 4]"
"c2-023","C xs = (If (< (Len xs) 7) (Snoc 4 xs) (Insert 4 7 xs))","[5, 1, 4]","[5, 1, 4, 4]"
"c2-023","C xs = (If (< (Len xs) 7) (Snoc 4 xs) (Insert 4 7 xs))","[3, 8]","[3, 8, 4]"
"c2-023","C xs = (If (< (Len xs) 7) (Snoc 4 xs) (Insert 4 7 xs))","[5, 6, 9, 3, 4, 8, 7]","[5, 6, 9, 3, 4, 8, 4, 7]"
"c2-023","C xs = (If (< (Len xs) 7) (Snoc 4 xs) (Insert 4 7 xs))","[0, 4, 8, 9, 5, 4, 6, 2]","[0, 4, 8, 9, 5, 4, 4, 6, 2]"
"c2-023","C xs = (If (< (Len xs) 7) (Snoc 4 xs) (Insert 4 7 xs))","[7, 6, 8, 8, 2, 2, 0, 8, 1]","[7, 6, 8, 8, 2, 2, 4, 0, 8, 1]"
"c2-023","C xs = (If (< (Len xs) 7) (Snoc 4 xs) (Insert 4 7 xs))","[8, 8, 2, 2, 4, 0]","[8, 8, 2, 2, 4, 0, 4]"
