"id","name","i","o"
"c2-001","C xs = (If (< (Len xs) 3) Nil (Cons (Index 3 xs) Nil))","[1, 7, 4, 3, 8, 2, 7, 5]","[4]"
"c2-001","C xs = (If (< (Len xs) 3) Nil (Cons (Index 3 xs) Nil))","[6, 4, 2, 4]","[2]"
"c2-001","C xs = (If (< (Len xs) 3) Nil (Cons (Index 3 xs) Nil))","[5, 6, 9, 5, 2, 4, 5, 9, 5]","[9]"
"c2-001","C xs = (If (< (Len xs) 3) Nil (Cons (Index 3 xs) Nil))","[3, 6]","[]"
"c2-001","C xs = (If (< (Len xs) 3) Nil (Cons (Index 3 xs) Nil))","[6, 8]","[]"
"c2-001","C xs = (If (< (Len xs) 3) Nil (Cons (Index 3 xs) Nil))","[0]","[]"
"c2-001","C xs = (If (< (Len xs) 3) Nil (Cons (Index 3 xs) Nil))","[8, 3, 2, 6, 7, 2, 8]","[2]"
"c2-001","C xs = (If (< (Len xs) 3) Nil (Cons (Index 3 xs) Nil))","[3, 9, 8, 5, 0, 0, 1]","[8]"
"c2-001","C xs = (If (< (Len xs) 3) Nil (Cons (Index 3 xs) Nil))","[6]","[]"
"c2-001","C xs = (If (< (Len xs) 3) Nil (Cons (Index 3 xs) Nil))","[2, 3, 7, 4, 6, 5]","[7]"
"c2-001","C xs = (If (< (Len xs) 3) Nil (Cons (Index 3 xs) Nil))","[6, 9, 5, 5, 0, 4, 6, 8]","[5]"
"c2-001","C xs = (If (< (Len xs) 3) Nil (Cons (Index 3 xs) Nil))","[2, 5, 4, 2, 1, 0, 1, 6, 5]","[4]"
"c2-001","C xs = (If (< (Len xs) 3) Nil (Cons (Index 3 xs) Nil))","[0, 3, 1, 2]","[1]"
"c2-001","C xs = (If (< (Len xs) 3) Nil (Cons (Index 3 xs) Nil))","[1]","[]"
"c2-001","C xs = (If (< (Len xs) 3) Nil (Cons (Index 3 xs) Nil))","[1, 1]","[]"
"c2-001","C xs = (If (< (Len xs) 3) Nil (Cons (Index 3 xs) Nil))","[6, 4, 2, 6, 8, 4, 4, 0]","[2]"
"c2-001","C xs = (If (< (Len xs) 3) Nil (Cons (Index 3 xs) Nil))","[9]","[]"
"c2-001","C xs = (If (< (Len xs) 3) Nil (Cons (Index 3 xs) Nil))","[7]","[]"
"c2-001","C xs = (If (< (Len xs) 3) Nil (Cons (Index 3 xs) Nil))","[6, 4, 5, 6]","[5]"
"c2-001","C xs = (If (< (Len xs) 3) Nil (Cons (Index 3 xs) Nil))","[4, 1, 7, 5, 3, 1, 6, 3, 8, 3]","[7]"
"c2-001","C xs = (If (< (Len xs) 3) Nil (Cons (Index 3 xs) Nil))","[2, 7, 4, 0, 3, 3]","[4]"
"c2-001","C xs = (If (< (Len xs) 3) Nil (Cons (Index 3 xs) Nil))","[4, 4]","[]"
"c2-001","C xs = (If (< (Len xs) 3) Nil (Cons (Index 3 xs) Nil))","[5, 2, 9, 5]","[9]"
"c2-001","C xs = (If (< (Len xs) 3) Nil (Cons (Index 3 xs) Nil))","[2, 7, 1, 7, 8, 2]","[1]"
"c2-001","C xs = (If (< (Len xs) 3) Nil (Cons (Index 3 xs) Nil))","[6, 8, 3, 1, 0]","[3]"
"c2-001","C xs = (If (< (Len xs) 3) Nil (Cons (Index 3 xs) Nil))","[3, 2]","[]"
"c2-001","C xs = (If (< (Len xs) 3) Nil (Cons (Index 3 xs) Nil))","[2, 1, 9, 9, 1, 0]","[9]"
"c2-001","C xs = (If (< (Len xs) 3) Nil (Cons (Index 3 xs) Nil))","[4, 6]","[]"
"c2-001","C xs = (If (< (Len xs) 3) Nil (Cons (Index 3 xs) Nil))","[0, 4]","[]"
"c2-001","C xs = (If (< (Len xs) 3) Nil (Cons (Index 3 xs) Nil))","[4]","[]"
"c2-001","C xs = (If (< (Len xs) 3) Nil (Cons (Index 3 xs) Nil))","[5, 3, 9, 8, 0, 3, 7]","[9]"
"c2-001","C xs = (If (< (Len xs) 3) Nil (Cons (Index 3 xs) Nil))","[9, 7]","[]"
"c2-001","C xs = (If (< (Len xs) 3) Nil (Cons (Index 3 xs) Nil))","[3]","[]"
