0, 1, c007, "[0,57,33,60,82]", "[19,62,3,81,54,0,57,33,60,82]", null, false, 861
0, 1, c008, "[5,38]", "[5]", null, false, 861
0, 1, c009, "[3,20,81,0]", "[20,81,0]", "[20,81,0]", true, 673
0, 1, c010, "[8,7,45,4,48,3,64,6,78,45]", 45, 8, false, 671
0, 1, c011, "[81,3,6,8,8,5]", "[81,3,6,8,8]", null, false, 861
0, 1, c012, "[43,4,4,46,96,4,66,9]", "[43,43,4,4,46,96,4,66,9]", "[5,43,4,4,46,96,4,66,9]", false, 836
0, 1, c013, "[10,6]", "[10,10,10,10,6]", null, false, 861
0, 1, c014, "[1,99,7,5,3]", "[1,1,1,1,1,1,99,7,5,3]", null, false, 861
0, 1, c015, "[47,7,53,95,95]", "[47,47,47,47,47,47,47,47,47,47]", null, false, 861
0, 1, c016, "[9,1,6,75,30,0]", "[1,9,6,75,30,0]", null, false, 861
0, 1, c017, "[44,14]", "[44,44]", null, false, 861
0, 1, c018, "[4,92,1,61,3,1,17,5,7]", "[92,1,4,61,3,1,17,5,7]", null, false, 861
0, 1, c019, "[5,8,6,1,69,6,33,10,3]", "[6,6,6,1,69,6,33,10,3]", null, false, 861
0, 1, c020, "[4]", "[4,4]", "[]", false, 673
0, 2, c000, "[0,87,7,95,6,2,14]", "[]", "[]", true, 3372
0, 2, c001, "[14,60,10,83,7,3,0,5,10]", "[37]", null, false, 14751
0, 2, c002, "[86,46,69,15,27,3,4,7,71,8]", "[16,25]", null, false, 14751
0, 2, c003, "[63,10,6,3]", "[98,32,7,0,23]", null, false, 14751
0, 2, c004, "[17,8,99,41,12,92,22,2,5]", "[11,19,24,33,42,5,82,0,64,9]", null, false, 14751
0, 2, c005, "[86,6,8,78,51,37,45,18,4]", "[86,6,8,78,51,37,45,18,4]", "[86,6,8,78,51,37,45,18,4]", true, 707
0, 2, c006, "[4,5,1,47,3,28]", "[7,4,5,1,47,3,28]", "[7,4,5,1,47,3,28]", true, 871
0, 2, c007, "[7,0]", "[19,62,3,81,54,7,0]", null, false, 14751
0, 2, c008, "[54,55,13,18,79,91,2]", "[54]", "[54]", true, 1802
0, 2, c009, "[87,8,23,6,0,74,2,8,83,4]", "[8,23,6,0,74,2,8,83,4]", "[8,23,6,0,74,2,8,83,4]", true, 707
0, 2, c010, "[3,12,5,0,6,88,5,8,74,10]", 10, 3, false, 12624
0, 2, c011, "[0,10,40,2,79,9,13,42,0]", "[0,10,40,2,79,9,13,42]", null, false, 14860
0, 2, c012, "[97]", "[97,97]", "[97,97]", true, 1053
0, 2, c013, "[11]", "[11,11,11,11]", null, false, 14860
0, 2, c014, "[6,51,0]", "[6,6,6,6,6,6,51,0]", null, false, 14860
0, 2, c015, "[9,66,83,52]", "[9,9,9,9,9,9,9,9,9,9]", null, false, 14860
0, 2, c016, "[4,0,1,17,65,3,9,8,5,2]", "[0,4,1,17,65,3,9,8,5,2]", null, false, 14752
0, 2, c017, "[65,0,0,1,7]", "[65,65,0,1,7]", null, false, 14850
0, 2, c018, "[77,54,8,2,8,53,57,7]", "[54,8,77,2,8,53,57,7]", null, false, 14752
0, 2, c019, "[30,5,57,8,4,6,58,61,34,73]", "[57,57,57,8,4,6,58,61,34,73]", null, false, 14751
0, 2, c020, "[97]", "[97,97]", "[]", false, 12605
0, 3, c000, "[10,65,15,12,66,8,19,29]", "[]", "[]", true, 3434
0, 3, c001, "[9,87,1,82,10,91,7]", "[37]", null, false, 66373
0, 3, c002, "[66,2,0,56,84,0,82,7,2]", "[16,25]", null, false, 66392
0, 3, c003, "[2,18,1,61,78,70,9,53,83,90]", "[98,32,7,0,23]", null, false, 65944
0, 3, c004, "[13,33,29]", "[11,19,24,33,42,5,82,0,64,9]", null, false, 66432
0, 3, c005, "[3]", "[3]", "[3]", true, 740
0, 3, c006, "[38,9,0,41,78,10,8,11]", "[7,38,9,0,41,78,10,8,11]", "[7,38,9,0,41,78,10,8,11]", true, 906
0, 3, c007, "[53,59]", "[19,62,3,81,54,53,59]", null, false, 66200
0, 3, c008, "[79,51]", "[79]", "[79]", true, 1858
0, 3, c009, "[35,95,2,83,68,68,1,3]", "[95,2,83,68,68,1,3]", "[95,2,83,68,68,1,3]", true, 741
0, 3, c010, "[5,8,0,76,9,40,69]", 69, 5, false, 21849
0, 3, c011, "[22,0]", "[22]", null, false, 70420
0, 3, c012, "[19]", "[19,19]", "[19,19]", true, 1095
0, 3, c013, "[0,9,5,93,80,4]", "[0,0,0,0,9,5,93,80,4]", "[0,0,0,0,9,5,93,80,4]", true, 57049
0, 3, c014, "[99]", "[99,99,99,99,99,99]", null, false, 70343
0, 3, c015, "[9,64,77,9,5,3,98]", "[9,9,9,9,9,9,9,9,9,9]", null, false, 70420
0, 3, c016, "[62,3,35,5,16]", "[3,62,35,5,16]", null, false, 67077
0, 3, c017, "[2,2,44,43,82,9,85,94,66,9]", "[2,2,44,43,82,9,85,94,66,9]", null, false, 69480
0, 3, c018, "[5,0,81,7,4,72,0,7,7]", "[0,81,5,7,4,72,0,7,7]", null, false, 67041
0, 3, c019, "[2,4,8,1]", "[8,8,8,1]", null, false, 66424
0, 3, c020, "[99,99]", "[99]", "[99]", true, 12874
0, 4, c000, "[22,8,43]", "[]", "[]", true, 3496
0, 4, c001, "[7,52,78,44,0,7,41,1,32]", "[37]", "[37]", true, 539493
0, 4, c002, "[2,5,3,20,7,35,32,0,91]", "[16,25]", "[16,25]", true, 537930
0, 4, c003, "[23,6,42,25,10,35]", "[98,32,7,0,23]", null, false, 216235
0, 4, c004, "[8,5,96,74]", "[11,19,24,33,42,5,82,0,64,9]", "[11,19,24,33,42,5,82,0,64,9]", true, 538820
0, 4, c005, "[]", "[]", "[]", true, 773
0, 4, c006, "[5,22,73,7,4,71]", "[7,5,22,73,7,4,71]", "[7,5,22,73,7,4,71]", true, 941
0, 4, c007, "[53,56,7,77]", "[19,62,3,81,54,53,56,7,77]", null, false, 1325733
0, 4, c008, "[42,80,50,90,0,73,5,7,70,10]", "[42]", "[42]", true, 1914
0, 4, c009, "[10,8,66,58]", "[8,66,58]", "[8,66,58]", true, 775
0, 4, c010, "[5,1,8,27,5,92,54,67,8]", 8, 5, false, 196605
0, 4, c011, "[62,0,9,10,19]", "[62,0,9,10]", null, false, 1467908
0, 4, c012, "[23,10,74,1,39,77,0,4,2]", "[23,23,10,74,1,39,77,0,4,2]", "[23,23,10,74,1,39,77,0,4,2]", true, 1137
0, 4, c013, "[4,1,11,4]", "[4,4,4,4,1,11,4]", "[4,4,4,4,1,11,4]", true, 57179
0, 4, c014, "[31,27]", "[31,31,31,31,31,31,27]", "[31,31,31,31,31,31,27]", true, 1065381
0, 4, c015, "[64,37,9,6,95]", "[64,64,64,64,64,64,64,64,64,64]", "[64,7,7,7,7,7,7,7,7,7]", false, 242440
0, 4, c016, "[4,33,6,20]", "[33,4,6,20]", null, false, 1382819
0, 4, c017, "[9,4,7,95]", "[9,9,7,95]", "[9,4,7,95]", false, 1414906
0, 4, c018, "[9,3,28,20,11]", "[3,28,9,20,11]", null, false, 1377754
0, 4, c019, "[3,65,14,8,4,81,9,43,1,4]", "[14,14,14,8,4,81,9,43,1,4]", "[14,14,14,8,4,81,9,43,1,4]", true, 247684
0, 4, c020, "[67]", "[67,67]", "[67,67]", true, 12932
0, 5, c000, "[0]", "[]", "[]", true, 3558
0, 5, c001, "[0,4,86,7,8,34,17,61,34,0]", "[37]", "[37]", true, 539698
0, 5, c002, "[25,8,28,8,10,0,0,48,4]", "[16,25]", "[16,25]", true, 538067
0, 5, c003, "[30,40,1,2,3,9,0,28,0,42]", "[98,32,7,0,23]", "[98,32,7,0,23]", true, 529799
0, 5, c004, "[0,22,40]", "[11,19,24,33,42,5,82,0,64,9]", "[11,19,24,33,42,5,82,0,64,9]", true, 538957
0, 5, c005, "[3,0,0,10]", "[3,0,0,10]", "[3,0,0,10]", true, 806
0, 5, c006, "[2,7,6]", "[7,2,7,6]", "[7,2,7,6]", true, 976
0, 5, c007, "[77,2,47,40]", "[19,62,3,81,54,77,2,47,40]", null, false, 43215077
0, 5, c008, "[7,3,34,8,9,7,8,57]", "[7]", "[7]", true, 1970
0, 5, c009, "[92,47,6,97,95,8,4,56,6]", "[47,6,97,95,8,4,56,6]", "[47,6,97,95,8,4,56,6]", true, 809
0, 5, c010, "[45,9,6,5,3]", 3, 45, false, 3120220
0, 5, c011, "[3,0,9,0,72,32]", "[3,0,9,0,72]", null, false, 49586593
0, 5, c012, "[72,5,6,0,1,36,71,71,1]", "[72,72,5,6,0,1,36,71,71,1]", "[72,72,5,6,0,1,36,71,71,1]", true, 1179
0, 5, c013, "[94,4,2,4,5,6]", "[94,94,94,94,4,2,4,5,6]", "[94,94,94,94,4,2,4,5,6]", true, 57309
0, 5, c014, "[70]", "[70,70,70,70,70,70]", "[70,70,70,70,70,70]", true, 1065606
0, 5, c015, "[0,48,2,79,43]", "[0,0,0,0,0,0,0,0,0,0]", "[0,7,7,7,7,7,7,7,7,7]", false, 5640377
0, 5, c016, "[42,89,8,66,8,57,6,8]", "[89,42,8,66,8,57,6,8]", null, false, 46667498
0, 5, c017, "[1,2,85]", "[1,1,85]", "[1,2,85]", false, 46629252
0, 5, c018, "[5,59,20,5]", "[59,20,5,5]", null, false, 46173923
0, 5, c019, "[9,2,8,34,2,70,4,42,37]", "[8,8,8,34,2,70,4,42,37]", "[8,8,8,34,2,70,4,42,37]", true, 247818
0, 5, c020, "[47]", "[47,47]", "[47,47]", true, 12974
0, 6, c000, "[27,7,9,45,5,0]", "[]", "[]", true, 3620
0, 6, c001, "[91,68,3,3,63,10,9,6]", "[37]", "[37]", true, 539903
0, 6, c002, "[94,17,3,90,68,4,7,5,10,7]", "[16,25]", "[16,25]", true, 538204
0, 6, c003, "[84,21,31,84,8]", "[98,32,7,0,23]", "[98,32,7,0,23]", true, 529936
0, 6, c004, "[7,1,5,15,24]", "[11,19,24,33,42,5,82,0,64,9]", "[11,19,24,33,42,5,82,0,64,9]", true, 539094
0, 6, c005, "[5,10,58,9]", "[5,10,58,9]", "[5,10,58,9]", true, 839
0, 6, c006, "[49]", "[7,49]", "[7,49]", true, 1011
0, 6, c007, "[56,28,81,62,5]", "[19,62,3,81,54,56,28,81,62,5]", null, false, null
0, 6, c008, "[89,6,85,5,82,1,38]", "[89]", "[89]", true, 2026
0, 6, c009, "[10,3]", "[3]", "[3]", true, 843
0, 6, c010, "[9,49,77,4,29]", 29, 9, false, 108335956
0, 6, c011, "[95,1,4,36]", "[95,1,4]", null, false, null
0, 6, c012, "[1,8,94,93,4]", "[1,1,8,94,93,4]", "[1,1,8,94,93,4]", true, 1221
0, 6, c013, "[10,21,10,6,9,15]", "[10,10,10,10,21,10,6,9,15]", "[10,10,10,10,21,10,6,9,15]", true, 57439
0, 6, c014, "[1,97,90,12]", "[1,1,1,1,1,1,97,90,12]", "[1,1,1,1,1,1,97,90,12]", true, 1065831
0, 6, c015, "[0]", "[0,0,0,0,0,0,0,0,0,0]", null, false, null
0, 6, c016, "[3,86,7,66,3,23,9]", "[86,3,7,66,3,23,9]", null, false, null
0, 6, c017, "[8,9,8,54,3,10,0,5]", "[8,8,8,54,3,10,0,5]", null, false, null
0, 6, c018, "[71,8,1]", "[8,1,71]", null, false, null
0, 6, c019, "[7,1,9]", "[9,9,9]", "[9,9,9]", true, 247952
0, 6, c020, "[63,63]", "[63]", "[63]", true, 13016
0, 7, c000, "[5]", "[]", "[]", true, 3682
0, 7, c001, "[73,10,0,85,63,2,8,3,4]", "[37]", "[37]", true, 540108
0, 7, c002, "[1,18,0,65,5,32,5,10,83,0]", "[16,25]", "[16,25]", true, 538341
0, 7, c003, "[70,87]", "[98,32,7,0,23]", "[98,32,7,0,23]", true, 530073
0, 7, c004, "[65,8,0,0,97,97,16]", "[11,19,24,33,42,5,82,0,64,9]", "[11,19,24,33,42,5,82,0,64,9]", true, 539231
0, 7, c005, "[57,46,69,75,5,5,3,7,31]", "[57,46,69,75,5,5,3,7,31]", "[57,46,69,75,5,5,3,7,31]", true, 872
0, 7, c006, "[2]", "[7,2]", "[7,2]", true, 1046
0, 7, c007, "[5]", "[19,62,3,81,54,5]", null, false, null
0, 7, c008, "[2,5,8,4,4,0,3]", "[2]", "[2]", true, 2082
0, 7, c009, "[6,55,57,71,8,10,4,49]", "[55,57,71,8,10,4,49]", "[55,57,71,8,10,4,49]", true, 877
0, 7, c010, "[10,1,8,2,0,1,73,5,5,41]", 41, null, false, null
0, 7, c011, "[51,33,30,5,7,1,6]", "[51,33,30,5,7,1]", null, false, null
0, 7, c012, "[7,52,6]", "[7,7,52,6]", "[7,7,52,6]", true, 1263
0, 7, c013, "[7,90,5,6,60,6]", "[7,7,7,7,90,5,6,60,6]", "[7,7,7,7,90,5,6,60,6]", true, 57569
0, 7, c014, "[1,65,84,70]", "[1,1,1,1,1,1,65,84,70]", "[1,1,1,1,1,1,65,84,70]", true, 1066056
0, 7, c015, "[36,15,28,6,1]", "[36,36,36,36,36,36,36,36,36,36]", null, false, null
0, 7, c016, "[2,51,38,5,98,0,75,67]", "[51,2,38,5,98,0,75,67]", null, false, null
0, 7, c017, "[4,52,33,11,56,88,0,8,63]", "[4,4,33,11,56,88,0,8,63]", null, false, null
0, 7, c018, "[10,47,1,6]", "[47,1,10,6]", null, false, null
0, 7, c019, "[62,8,9]", "[9,9,9]", "[9,9,9]", true, 248086
0, 7, c020, "[20,20]", "[20]", "[20]", true, 13074
0, 8, c000, "[86,1,15]", "[]", "[]", true, 3744
0, 8, c001, "[2,22,0,1,5,29,5,84,61]", "[37]", "[37]", true, 540313
0, 8, c002, "[4,3,2]", "[16,25]", "[16,25]", true, 538478
0, 8, c003, "[92,58,0,74,7,10]", "[98,32,7,0,23]", "[98,32,7,0,23]", true, 530210
0, 8, c004, "[7]", "[11,19,24,33,42,5,82,0,64,9]", "[11,19,24,33,42,5,82,0,64,9]", true, 539368
0, 8, c005, "[14,10,48,3,2,9,10,3]", "[14,10,48,3,2,9,10,3]", "[14,10,48,3,2,9,10,3]", true, 905
0, 8, c006, "[6,1,0,94,97,76]", "[7,6,1,0,94,97,76]", "[7,6,1,0,94,97,76]", true, 1081
0, 8, c007, "[4,7,48]", "[19,62,3,81,54,4,7,48]", null, false, null
0, 8, c008, "[10,5,2,97,9,78,7,70,78]", "[10]", "[10]", true, 2138
0, 8, c009, "[8,98,59,4,7,0,5,54,22]", "[98,59,4,7,0,5,54,22]", "[98,59,4,7,0,5,54,22]", true, 911
0, 8, c010, "[9,7]", 7, null, false, null
0, 8, c011, "[7,5,8]", "[7,5]", null, false, null
0, 8, c012, "[63,7,98,63]", "[63,63,7,98,63]", "[63,63,7,98,63]", true, 1305
0, 8, c013, "[8,63,3,87,5,39]", "[8,8,8,8,63,3,87,5,39]", "[8,8,8,8,63,3,87,5,39]", true, 57699
0, 8, c014, "[10,2,44]", "[10,10,10,10,10,10,2,44]", "[10,10,10,10,10,10,2,44]", true, 1066281
0, 8, c015, "[2,36,6,4,10,4,1]", "[2,2,2,2,2,2,2,2,2,2]", null, false, null
0, 8, c016, "[3,82]", "[82,3]", null, false, null
0, 8, c017, "[30,7,25,2,35]", "[30,30,25,2,35]", null, false, null
0, 8, c018, "[0,0,4,60,2,56,0,8,12]", "[0,4,0,60,2,56,0,8,12]", null, false, null
0, 8, c019, "[6,73,5,8,43]", "[5,5,5,8,43]", "[5,5,5,8,43]", true, 248220
0, 8, c020, "[81]", "[81,81]", "[81,81]", true, 13132
0, 9, c000, "[3,5,7,30,57,1,32]", "[]", "[]", true, 3806
0, 9, c001, "[37,3,1,8,49,88,50,6,33]", "[37]", "[37]", true, 540518
0, 9, c002, "[0,56,8,5,33,0,40,9]", "[16,25]", "[16,25]", true, 538615
0, 9, c003, "[5,6,0,36,5,6,2,25]", "[98,32,7,0,23]", "[98,32,7,0,23]", true, 530347
0, 9, c004, "[9,3,58,10,48,29,8,71,29,77]", "[11,19,24,33,42,5,82,0,64,9]", "[11,19,24,33,42,5,82,0,64,9]", true, 539505
0, 9, c005, "[3,24,2,67,69,5,2,94,8]", "[3,24,2,67,69,5,2,94,8]", "[3,24,2,67,69,5,2,94,8]", true, 938
0, 9, c006, "[33,8]", "[7,33,8]", "[7,33,8]", true, 1116
0, 9, c007, "[4]", "[19,62,3,81,54,4]", null, false, null
0, 9, c008, "[0,46,89,5]", "[0]", "[0]", true, 2194
0, 9, c009, "[2,7,4,2,7,3,5,8,5]", "[7,4,2,7,3,5,8,5]", "[7,4,2,7,3,5,8,5]", true, 945
0, 9, c010, "[55]", 55, null, false, null
0, 9, c011, "[84,13,75,2,1]", "[84,13,75,2]", null, false, null
0, 9, c012, "[9,3,97,73,21]", "[9,9,3,97,73,21]", "[9,9,3,97,73,21]", true, 1347
0, 9, c013, "[98,1,7,2,1]", "[98,98,98,98,1,7,2,1]", "[98,98,98,98,1,7,2,1]", true, 57829
0, 9, c014, "[43,0,0]", "[43,43,43,43,43,43,0,0]", "[43,43,43,43,43,43,0,0]", true, 1066506
0, 9, c015, "[6,10,2]", "[6,6,6,6,6,6,6,6,6,6]", null, false, null
0, 9, c016, "[48,41,8,30]", "[41,48,8,30]", null, false, null
0, 9, c017, "[51,31]", "[51,51]", null, false, null
0, 9, c018, "[61,65,4,8]", "[65,4,61,8]", null, false, null
0, 9, c019, "[49,9,3,87,22,4]", "[3,3,3,87,22,4]", "[3,3,3,87,22,4]", true, 248354
0, 9, c020, "[4,4]", "[4]", "[4]", true, 13174
0, 10, c000, "[5,4,90,16,24,23,10]", "[]", "[]", true, 3868
0, 10, c001, "[8,7,82,5,6,57,76,6,80]", "[37]", "[37]", true, 540723
0, 10, c002, "[3,3,98,1,12]", "[16,25]", "[16,25]", true, 538752
0, 10, c003, "[2,42,2,8,82,5,33,30]", "[98,32,7,0,23]", "[98,32,7,0,23]", true, 530484
0, 10, c004, "[4,83,2,9]", "[11,19,24,33,42,5,82,0,64,9]", "[11,19,24,33,42,5,82,0,64,9]", true, 539642
0, 10, c005, "[2,86]", "[2,86]", "[2,86]", true, 971
0, 10, c006, "[95]", "[7,95]", "[7,95]", true, 1151
0, 10, c007, "[5,3,9,81,10]", "[19,62,3,81,54,5,3,9,81,10]", null, false, null
0, 10, c008, "[96,0,67,2,8,97,92]", "[96]", "[96]", true, 2250
0, 10, c009, "[7,3,9,10,6]", "[3,9,10,6]", "[3,9,10,6]", true, 979
0, 10, c010, "[85,95,6,31,23,33]", 33, null, false, null
0, 10, c011, "[89,9,18,87]", "[89,9,18]", null, false, null
0, 10, c012, "[0]", "[0,0]", "[0,0]", true, 1389
0, 10, c013, "[75,4,37,65]", "[75,75,75,75,4,37,65]", "[75,75,75,75,4,37,65]", true, 57959
0, 10, c014, "[65,3,29,29,57]", "[65,65,65,65,65,65,3,29,29,57]", "[65,65,65,65,65,65,3,29,29,57]", true, 1066731
0, 10, c015, "[53,59,27,55,8,6,7]", "[53,53,53,53,53,53,53,53,53,53]", null, false, null
0, 10, c016, "[78,38,95,16,85]", "[38,78,95,16,85]", null, false, null
0, 10, c017, "[10,5,3,6,3]", "[10,10,3,6,3]", null, false, null
0, 10, c018, "[67,9,35,73]", "[9,35,67,73]", null, false, null
0, 10, c019, "[9,2,45,49,84,49,13,8,46,12]", "[45,45,45,49,84,49,13,8,46,12]", "[45,45,45,49,84,49,13,8,46,12]", true, 248488
0, 10, c020, "[53,53]", "[53]", "[53]", true, 13232
0, 11, c000, "[18,11,10,51,81,26]", "[]", "[]", true, 3930
0, 11, c001, "[0,13]", "[37]", "[37]", true, 540928
0, 11, c002, "[65,6,9,6,31,19,2,91,9,3]", "[16,25]", "[16,25]", true, 538889
0, 11, c003, "[26,71,39,9]", "[98,32,7,0,23]", "[98,32,7,0,23]", true, 530621
0, 11, c004, "[17,78,0,70,7,4,4,8,12,47]", "[11,19,24,33,42,5,82,0,64,9]", "[11,19,24,33,42,5,82,0,64,9]", true, 539779
0, 11, c005, "[5,45,10,1,68,7,76,77]", "[5,45,10,1,68,7,76,77]", "[5,45,10,1,68,7,76,77]", true, 1004
0, 11, c006, "[12,86,1,53,3,84,60,6]", "[7,12,86,1,53,3,84,60,6]", "[7,12,86,1,53,3,84,60,6]", true, 1186
0, 11, c007, "[0,35,16,7]", "[19,62,3,81,54,0,35,16,7]", null, false, null
0, 11, c008, "[33,4,2,76,54,76,63,1,19,16]", "[33]", "[33]", true, 2306
0, 11, c009, "[1,1,1,27,1,5,20,98]", "[1,1,27,1,5,20,98]", "[1,1,27,1,5,20,98]", true, 1013
0, 11, c010, "[6]", 6, null, false, null
0, 11, c011, "[1,4,0]", "[1,4]", null, false, null
0, 11, c012, "[26,90,7,95,6]", "[26,26,90,7,95,6]", "[26,26,90,7,95,6]", true, 1431
0, 11, c013, "[3,6]", "[3,3,3,3,6]", "[3,3,3,3,6]", true, 58089
0, 11, c014, "[6,10,59,4]", "[6,6,6,6,6,6,10,59,4]", "[6,6,6,6,6,6,10,59,4]", true, 1066956
0, 11, c015, "[3,4,91]", "[3,3,3,3,3,3,3,3,3,3]", null, false, null
0, 11, c016, "[1,55,7]", "[55,1,7]", null, false, null
0, 11, c017, "[10,0,3,29]", "[10,10,3,29]", null, false, null
0, 11, c018, "[18,1,91,3,27,95,7,76,1]", "[1,91,18,3,27,95,7,76,1]", null, false, null
0, 11, c019, "[9,6,80,12]", "[80,80,80,12]", "[80,80,80,12]", true, 248622
0, 11, c020, "[5,5]", "[5]", "[5]", true, 13290
0, 12, c000, "[3,3,29,6,39,85,74,2,3]", "[]", "[]", true, 3992
0, 12, c001, "[1,2,83]", "[37]", "[37]", true, 541133
0, 12, c002, "[1]", "[16,25]", "[16,25]", true, 539026
0, 12, c003, "[3,1,7,0,7,1,63]", "[98,32,7,0,23]", "[98,32,7,0,23]", true, 530758
0, 12, c004, "[80,2,8]", "[11,19,24,33,42,5,82,0,64,9]", "[11,19,24,33,42,5,82,0,64,9]", true, 539916
0, 12, c005, "[35,2]", "[35,2]", "[35,2]", true, 1037
0, 12, c006, "[67,17,0,68,2,87]", "[7,67,17,0,68,2,87]", "[7,67,17,0,68,2,87]", true, 1221
0, 12, c007, "[2,31,72,79]", "[19,62,3,81,54,2,31,72,79]", null, false, null
0, 12, c008, "[9,91,38,5,7,36,0,50,3,6]", "[9]", "[9]", true, 2362
0, 12, c009, "[3,15]", "[15]", "[15]", true, 1047
0, 12, c010, "[11,9,26]", 26, null, false, null
0, 12, c011, "[17]", "[]", null, false, null
0, 12, c012, "[2]", "[2,2]", "[2,2]", true, 1473
0, 12, c013, "[4,63,8]", "[4,4,4,4,63,8]", "[4,4,4,4,63,8]", true, 58219
0, 12, c014, "[8]", "[8,8,8,8,8,8]", "[8,8,8,8,8,8]", true, 1067181
0, 12, c015, "[0,61]", "[0,0,0,0,0,0,0,0,0,0]", null, false, null
0, 12, c016, "[5,1,38,34,4,50,90,6,40]", "[1,5,38,34,4,50,90,6,40]", null, false, null
0, 12, c017, "[4,62,3]", "[4,4,3]", null, false, null
0, 12, c018, "[6,1,2,10,94,6,9,0,91,1]", "[1,2,6,10,94,6,9,0,91,1]", null, false, null
0, 12, c019, "[8,0,9,10,53,83,4,2,3,55]", "[9,9,9,10,53,83,4,2,3,55]", "[9,9,9,10,53,83,4,2,3,55]", true, 248756
0, 12, c020, "[69]", "[69,69]", "[69,69]", true, 13348
0, 13, c000, "[40]", "[]", "[]", true, 4054
0, 13, c001, "[99,4,1,4,6,7,41,20]", "[37]", "[37]", true, 541338
0, 13, c002, "[2,5,4,5,20,75,7]", "[16,25]", "[16,25]", true, 539163
0, 13, c003, "[11,0,1,87,18,8,20,10,0,7]", "[98,32,7,0,23]", "[98,32,7,0,23]", true, 530895
0, 13, c004, "[48,9,3,26,61]", "[11,19,24,33,42,5,82,0,64,9]", "[11,19,24,33,42,5,82,0,64,9]", true, 540053
0, 13, c005, "[4,46,15,86,41,7,9]", "[4,46,15,86,41,7,9]", "[4,46,15,86,41,7,9]", true, 1070
0, 13, c006, "[2,51,10,0,5,3,9,10]", "[7,2,51,10,0,5,3,9,10]", "[7,2,51,10,0,5,3,9,10]", true, 1256
0, 13, c007, "[80]", "[19,62,3,81,54,80]", null, false, null
0, 13, c008, "[8,0,53,3,9]", "[8]", "[8]", true, 2418
0, 13, c009, "[9,72,10]", "[72,10]", "[72,10]", true, 1081
0, 13, c010, "[5,7]", 7, null, false, null
0, 13, c011, "[6,76,5,30,89,67,84,26,10,65]", "[6,76,5,30,89,67,84,26,10]", null, false, null
0, 13, c012, "[18,0,12,2,9,39,66,4]", "[18,18,0,12,2,9,39,66,4]", "[18,18,0,12,2,9,39,66,4]", true, 1515
0, 13, c013, "[62,7,10,4,4,2]", "[62,62,62,62,7,10,4,4,2]", "[62,62,62,62,7,10,4,4,2]", true, 58349
0, 13, c014, "[3,99,83,60,8]", "[3,3,3,3,3,3,99,83,60,8]", "[3,3,3,3,3,3,99,83,60,8]", true, 1067406
0, 13, c015, "[95,6]", "[95,95,95,95,95,95,95,95,95,95]", null, false, null
0, 13, c016, "[36,2,12,2,2,2,58,64,5,78]", "[2,36,12,2,2,2,58,64,5,78]", null, false, null
0, 13, c017, "[1,32,2,7]", "[1,1,2,7]", null, false, null
0, 13, c018, "[14,4,26,3,15,9,91,10,2,97]", "[4,26,14,3,15,9,91,10,2,97]", null, false, null
