0,0,55,(2 2 0 6 9 2 2 1),(6),(),0
0,1,0,(2 6 4 2 1 2 9 0),(4),(4 2 1 2 9 0),0
0,1,1,(6 8 3 1 0),(3),(8),0
0,1,2,(1 9 1 5 6 9 4 4),(4),(4),1
0,1,3,(5),(),(3),0
0,1,4,(8 3 8 8 7 9 1 2),(8 3),(5 9),0
0,1,5,(0 8 8 9 5 5 7 9),(0 8),(5 3),0
0,1,6,(5 4 4 3 6 3 1),(5 4 4 3 6),,0
0,1,7,(7),(7),(7),1
0,1,8,(1 9 7 0),(7 0),(7 0),1
0,1,9,(5 0 3 4 8),(3 4 8),(3 4 8),1
0,1,10,(5 0 9 6 7 5),(5),(5),1
0,1,11,(2 1 7 7 8),(),(),1
0,1,12,(1 3 8 3 1 4),(1 8 3 1 4),(4 8 3 1 4),0
0,1,13,(9 4 0 0 0 5 5 6),(9 0 0 0 5 5 6),(9 4 0 0 0 5 5 6),0
0,1,14,(0 0 1 3 7 7 9 8 1),(0 0 1 3 7 7 8 1),,0
0,1,15,(2 9 9),(2 9 9),,0
0,1,16,(4 0 3 5),(3 0 4 5),,0
0,1,17,(3 5 6 0 3 4 1 4 9),(6 5 3 0 3 4 1 4 9),,0
0,1,18,(1 1 7 7 0 7 4 2 2),(1 1 2 7 7 0 7 4 7 2),,0
0,1,19,(4 8 6 7 0 1 5 6 6 0),(4 8 6 6 7 0 1 5 6 6 0),,0
0,1,20,(8 9 6 9 8 9 2),(8 9 9 6 9 8 9 2),,0
0,1,21,(8 1 4 1 0),(8 1 9 4 1 0),,0
0,1,22,(7 6 8 1 7 7 1 4),(7 6 8 1 7 7 4 1 4),,0
0,1,23,(9 4 5 5 4 7),(9 4 5 5 4 7 4),(2 9 4),0
0,1,24,(3 9),(3 8),(0 8),0
0,1,25,(7 9 6 2 1 5),(7 8 6 2 1 5),(1 8 6 2 1 5),0
0,1,26,(8 7 0 7 9 1 2 4),(8 7 0 7 3 1 2 4),,0
0,1,27,(7 4 4 7 5 4 2 8 2),(7 4 4 7 3 4 2 8 2),,0
0,1,28,(9 0 5 2 8),(0 5 2),(7 5 8),0
0,1,29,(0 2 3 0 1 6),(2 3 0),(3 8 2),0
0,1,30,(2 7 2 1 3 5 3 6 1),(2 1 3 5 3),,0
0,1,31,(4 0),(),(),1
0,1,32,(3 8 5 4),(3 8 5 4 7),(2 3 7),0
0,1,33,(1 7),(9 1 7 7),,0
0,1,34,(6 5 6 5),(6 5 6 5 7 3 8 4 3),,0
0,1,35,(0 6),(9 3 4 0 0 6 7 2 9 1),,0
0,1,36,(0 7),(0 7 0 7),(3 0 7),0
0,1,37,(6 3 4 0 8 7 0 5),(7 4 5 1 9 8 1 6),,0
0,1,38,(5 5),(5 5 5 5),,0
0,1,39,(8 2 4 0),(9 4 7 4),,0
0,1,40,(9 2 9 6 6 2 6 2),(9 9),(),0
0,1,41,(8 1 1 5 1),(5),,0
0,1,42,(4 7 0 4 5 9 1 1),(8),(3),0
0,1,43,(1 2 9 6 8 1 9 0 9),(9),(9 6 8 1 9 0 9),0
0,1,44,(0 0 1 0),(1),(9),0
0,1,45,(0 2 3 3 4 5),(5 4 3 3 2 0),(0 2 3 3 4 5),0
0,1,46,(9 9 5 8 6 1 7 5 0 9),(9),(6),0
0,1,47,(5 2 8 8 0 1),(2 8 8 0 1),(2 8 8 0 1),1
0,1,48,(2 5 9),(),(),1
0,1,49,(6 4 1 2 9 3 3 6 6),(4 1 2 9 3 6 6),,0
0,1,50,(7 4 2 5 7 0),(0 4 2 5 7 7),(9 5 3),0
0,1,51,(3 5 4 0 5 3 9 6),(5 4 0 5 3 9 6 3),,0
0,1,52,(4 7 2 6 6 7 8),(8 4 7 2 6 6 7),,0
0,1,53,(9),(9),(5),0
0,1,54,(2 5 3),(3 5),(5 3),0
0,1,55,(4 7 1 7 6 0 6 9 5 7),(0 6 9 5),(6),0
0,2,0,(5 3 3 1 6 2 7 8 1 0),(3),(3),1
0,2,1,(5 6 9 5 2 4 5 9 5),(9),(9),1
0,2,2,(0 9 8 1 2 7 6 1),(6),(4),0
0,2,3,(0 1 6 1 3 0 3 1 4 1),(3),(3),1
0,2,4,(7 1 0 5),(7 1),(7 1),1
0,2,5,(9 7 8 2),(9 7),(9 7),1
0,2,6,(0 2 8 1 0 6 0 4 6),(0 2 8 1 0),,0
0,2,7,(4 5),(4 5),(4 5),1
0,2,8,(4 5 4 2 2 1),(4 2 2 1),(4 2 2 1),1
0,2,9,(5 3 2 7 0 0 4 5 5 5),(2 7 0 0 4 5 5 5),(2 7 0 0 4 5 5 5),1
0,2,10,(2 0 9 9 1 4 6 6 2 2),(4 6 6 2 2),(4 6 6 2 2),1
0,2,11,(0 5 9 1 3 6 5 3 3 7),(6 5 3 3 7),(6 5 3 3 7),1
0,2,12,(0 3 6 5 2),(0 6 5 2),(0 6 5 2),1
0,2,13,(5 2),(5),,0
0,2,14,(3 3 3 9 2 4 3 9),(3 3 3 9 2 4 9),,0
0,2,15,(9 5 1 7 4),(9 5 1 7 4),,0
0,2,16,(2 2 4 1 0 8 9),(4 2 2 1 0 8 9),,0
0,2,17,(5 7 4 7),(4 7 5 7),,0
0,2,18,(7 0 5 7 5 5 9 4 3 2),(7 0 4 5 7 5 5 9 5 3 2),,0
0,2,19,(2 3 8 9 7 1 1),(2 3 8 9 7 1 1),,0
0,2,20,(7 3 9 1 4 0 1 5),(7 3 9 9 1 4 0 1 5),,0
0,2,21,(4 1 2 2 9 0 2),(4 1 9 2 2 9 0 2),,0
0,2,22,(6 4 2 9 3 9),(6 4 2 9 3 9 4),,0
0,2,23,(0 2 1 5 1),(0 2 1 5 1 4),,0
0,2,24,(4 8 8),(4 8 8),(4 8 8),1
0,2,25,(5),(5),(5 8),0
0,2,26,(7 0 5 8 9 4 9 1 3),(7 0 5 8 3 4 9 1 3),,0
0,2,27,(6),(6),,0
0,2,28,(6 1 7 5 4 3 8 8 8 4),(1 7 5),,0
0,2,29,(8 8 3 4 9 9),(8 3 4),,0
0,2,30,(8 4 1 9 0 3 5 0 8),(1 9 0 3 5),,0
0,2,31,(5 5),(),(),1
0,2,32,(1 1 3 7 0 6 6),(1 1 3 7 0 6 6 7),,0
0,2,33,(9 7 9),(9 9 7 9 7),,0
0,2,34,(9 6 6 2 5),(9 6 6 2 5 7 3 8 4 3),,0
0,2,35,(0 2),(9 3 4 0 0 2 7 2 9 1),,0
0,2,36,(8 8 6 4),(8 8 6 4 8 8 6 4),,0
0,2,37,(5 2),(6 3),,0
0,2,38,(6 7),(6 6 7 7),,0
0,2,39,(0 6),(1 8),,0
0,2,40,(8),(8),(9 9),0
0,2,41,(1 7),(4),,0
0,2,42,(2 1 6 0),(4),,0
0,2,43,(8 1 7 1 5 3 8 0 9),(9),(7),0
0,2,44,(0 0 1 0 0 1),(2),,0
0,2,45,(0 5 5 2 1 6 4 4 3 7),(7 3 4 4 6 1 2 5 5 0),,0
0,2,46,(5 9 1 0 8 2 5 4 3),(2),(3),0
0,2,47,(9 1 1 0 4 9 3 6 6 8),(1 1 0 4 9 3 6 6 8),(1 1 0 4 9 3 6 6 8),1
0,2,48,(1 2 7 7 6 6 0 8 2 1),(7 7 6 6 0 8 2 1),,0
0,2,49,(1 4 2 4 9 2 1 4 1 5),(2 4 9 2 1 4 1 5),,0
0,2,50,(0 8 2 5 6 8 6 0),(0 8 2 5 6 8 6 0),,0
0,2,51,(5 4 9 1 5 3),(4 9 1 5 3 5),,0
0,2,52,(7 0 8),(8 7 0),,0
0,2,53,(3),(3),(3),1
0,2,54,(2 7 8 3 6 9),(9 7 8 3 6),,0
0,2,55,(4 5 9 9 7 1 6 4 9),(1 6),,0
0,3,0,(7 7 5 7 3 3 0),(5),(5),1
0,3,1,(6 4 2 4),(2),(2),1
0,3,2,(1 5 2 9 8 2 3 7 8 9),(3),(3),1
0,3,3,(8 5 3 0 5 4),(),(3),0
0,3,4,(9 2 8 7 2),(9 2),(9 2),1
0,3,5,(0 0 2 7 1 2),(0 0),(0 0),1
0,3,6,(4 7 5 6 9 7 3 8 5),(4 7 5 6 9),,0
0,3,7,(9 2 7 8 4 5),(9 2 7 8 4),(9 2 7 8 4 5),0
0,3,8,(2 3 7 6 5),(7 6 5),(7 6 5),1
0,3,9,(9 1 7),(7),(7),1
0,3,10,(5 4 6 9 6 3 0 1),(3 0 1),(3 0 1),1
0,3,11,(6 0 7 2 6),(),(),1
0,3,12,(5 8 6),(5 6),(5 6),1
0,3,13,(4 5 2 5 6 3 3 8 7 9),(4 2 5 6 3 3 8 7 9),,0
0,3,14,(4 2 8 6 9 5 2 9 4),(4 2 8 6 9 5 9 4),,0
0,3,15,(5 8 6),(5 8 6),,0
0,3,16,(9 6 0 1 9 0 7),(0 6 9 1 9 0 7),,0
0,3,17,(8 7),(8 7),,0
0,3,18,(4 5 4 1 7 0 4 1 4),(4 5 1 4 1 7 0 4 4 4),,0
0,3,19,(1 1 1 8 0 6 9 7),(1 1 7 1 8 0 6 9 1),,0
0,3,20,(0 8),(0 8 9),,0
0,3,21,(2 1 3 8 7 3),(2 1 9 3 8 7 3),,0
0,3,22,(9 5 8 5 8 3 6 3 0),(9 5 8 5 8 3 4 6 3 0),,0
0,3,23,(3 7),(3 7 4),,0
0,3,24,(0 2 6 8),(0 8 6 8),(0 8 6 8),1
0,3,25,(8 0 7 0 5 5 9),(8 8 7 0 5 5 9),,0
0,3,26,(0 0 0 7 8 8 3 6 3),(0 0 0 7 3 8 3 6 3),,0
0,3,27,(7 4 2 9 8),(7 4 2 9 3),,0
0,3,28,(3 0 9 8 4 1 3 9),(0 9 8),,0
0,3,29,(8 3 7 0 9 4 8 1 3 9),(3 7 0),,0
0,3,30,(2 1 6 9 1 7 0 8 1 2),(6 9 1 7 0),,0
0,3,31,(5 2 9),(9),(9),1
0,3,32,(7 1 3 1 0 6 7 8),(7 1 3 1 0 6 7 8 7),,0
0,3,33,(0 2 5 8 4),(9 0 2 5 8 4 7),,0
0,3,34,(6),(6 7 3 8 4 3),,0
0,3,35,(),(9 3 4 0 7 2 9 1),,0
0,3,36,(9 3 6 5 7),(9 3 6 5 7 9 3 6 5 7),,0
0,3,37,(7 0),(8 1),,0
0,3,38,(8 9 8 1),(8 8 9 9 8 8 1 1),,0
0,3,39,(2 0 3),(3 2 6),,0
0,3,40,(3 2 3 9 7 9 8 2 1 1),(9 7 9 8),,0
0,3,41,(5 6 0 0 6 4 4 4 3 7),(3 3 4),,0
0,3,42,(8 6 0 3 5 2),(6),,0
0,3,43,(4 9 4 0 3 0 0 6 7 6),(9),(6),0
0,3,44,(),(0),,0
0,3,45,(6 8 3 4 0 1 5),(5 1 0 4 3 8 6),,0
0,3,46,(1 7 3 8 3 2),(7),,0
0,3,47,(7 0 3 5 3 0 4 0 8 1),(0 3 5 3 0 4 0),(0 3 5 3 0 4 0 8 1),0
0,3,48,(2 7 9 5 1 7),(5 1 7),,0
0,3,49,(7 6 5 2 6 6 3 6 2),(6 5 2 6 6 3 2),,0
0,3,50,(2 3 6),(6 3 2),,0
0,3,51,(9 1 0 0 3 5 8 3 0),(1 0 0 3 5 8 3 0 9),,0
0,3,52,(6 2 7 0 2 1),(1 6 2 7 0 2),,0
0,3,53,(7 0 7 4),(0 7 7),(7),0
0,3,54,(0 7 0 8),(8 7 0),,0
0,3,55,(4 8 1 7 4 4 2 1 1 4),(4 2 1 1 4),,0
0,4,0,(6 8 5 1 2 0 9),(5),(5),1
0,4,1,(9 6),(),,0
0,4,2,(8 5 0 9 6 2 2 2 5),(2),(2),1
0,4,3,(8 8 5 6 9 9 2 8 5 9),(2),,0
0,4,4,(3 8 6 6 2 2 3),(3 8),(3 8),1
0,4,5,(2 3 4),(2 3),(2 3),1
0,4,6,(8 6 1 8 4 2),(8 6 1 8 4),,0
0,4,7,(4 1 9 0 9 9),(4 1 9 0 9),,0
0,4,8,(6 9 0 1 1 2 5),(0 1 1 2 5),(0 1 1 2 5),1
0,4,9,(7 8 3 2 9 5 2 6 0),(3 2 9 5 2 6 0),(3 2 9 5 2 6 0),1
0,4,10,(0 3 6 8 0 9 9 7 1 8),(9 9 7 1 8),(9 9 7 1 8),1
0,4,11,(6),(),(),1
0,4,12,(0 3),(0),(0),1
0,4,13,(3 6 8 1 3),(3 8 1 3),,0
0,4,14,(5 0 1 8 0 1 3 3 0 0),(5 0 1 8 0 1 3 0 0),,0
0,4,15,(7 8 9 0 5 2 9),(7 8 9 0 5 2),,0
0,4,16,(1 5 9 1 8),(9 5 1 1 8),,0
0,4,17,(5 3 1 5 9),(1 3 5 5 9),,0
0,4,18,(3 1 4 9 6 9 9 0 9),(3 1 0 4 9 6 9 9 4 9),,0
0,4,19,(0 3 2 9 3 4 8 7),(0 3 7 2 9 3 4 8 2),,0
0,4,20,(5 9 0 7 0 4),(5 9 9 0 7 0 4),,0
0,4,21,(1),(1 9),,0
0,4,22,(0 2 6 2 0 5 1),(0 2 6 2 0 5 4 1),,0
0,4,23,(4 6 7 2 9 2 6 9 5),(4 6 7 2 9 2 4 6 9 5),,0
0,4,24,(7 0 7 6 2 8),(7 8 7 6 2 8),(7 8 7 6 2 8),1
0,4,25,(0 6 0 7),(0 8 0 7),,0
0,4,26,(3 0 9 6 1 0 8 0 3),(3 0 9 6 3 0 8 0 3),,0
0,4,27,(3 8 6 0 5 2 4),(3 8 6 0 3 2 4),,0
0,4,28,(2 3 1 6 2 9),(3 1 6),,0
0,4,29,(6 9),(9),,0
0,4,30,(6 2 8 6 1 3 0),(8 6 1 3 0),,0
0,4,31,(6 5 4 2 9 2),(4 2 9 2),(4 2 9 2),1
0,4,32,(6 7 1 8 9 1 9 4),(6 7 1 8 9 1 9 4 7),,0
0,4,33,(5 1 1 6 0 4 4),(9 5 1 1 6 0 4 4 7),,0
0,4,34,(0 9 4 9),(0 9 4 9 7 3 8 4 3),,0
0,4,35,(8 4),(9 3 4 0 8 4 7 2 9 1),,0
0,4,36,(7 2 7 4 6),(7 2 7 4 6 7 2 7 4 6),,0
0,4,37,(3 4 6 0 8 6 3),(4 5 7 1 9 7 4),,0
0,4,38,(9 0),(9 9 0 0),,0
0,4,39,(3 7 5 5 4 3),(4 9 8 9 9 9),,0
0,4,40,(4 0),(),,0
0,4,41,(0 2 4 8 6 5 7),(5 3 4),,0
0,4,42,(6 6 5 8 3 7 3 0),(8),,0
0,4,43,(9 3),(9),,0
0,4,44,(0 1 1 1 3 0 1 2),(9),,0
0,4,45,(4 9 6),(6 9 4),,0
0,4,46,(9 5 6 5 2 6 0 6 1 4),(4),,0
0,4,47,(4 9 6 7 6 5 3 8 3),(9 6 7 6),,0
0,4,48,(8 8 9 7 1 4 5 6 4),(),,0
0,4,49,(2 1 7 3 9),(1 3 9),,0
0,4,50,(9 4 9 0 5 1 8 5 0),(0 4 9 0 5 1 8 5 9),,0
0,4,51,(3 5 1 8 6 5),(5 1 8 6 5 3),,0
0,4,52,(0 5 6 8 6 4 9 6 8 6),(6 0 5 6 8 6 4 9 6 8),,0
0,4,53,(1 5 0 1 4 0 6 0),(5 0 1 4 0 6 1),,0
0,4,54,(4 1 3 7 3 7),(7 1 3 7 3),,0
0,4,55,(5 8 7 0 3 0 1 1 2 1),(1 1 2 1),,0
0,5,0,(8 7 1 0 8 9),(1),(1),1
0,5,1,(0 3 1 2),(1),,0
0,5,2,(0 4 4 6 6 5 6 6 0),(6),(6),1
0,5,3,(2 5 3 2 8),(),,0
0,5,4,(6 2 1 3 1 8 6 0 8),(6 2),(6 2),1
0,5,5,(4 4 1 2 0 0 2),(4 4),(4 4),1
0,5,6,(4 3 4 7 5 1 0 2 3),(4 3 4 7 5),,0
0,5,7,(6 4),(6 4),,0
0,5,8,(2 9 8 5 3),(8 5 3),(8 5 3),1
0,5,9,(6 0 9 2 3),(9 2 3),(9 2 3),1
0,5,10,(2 9 0 7 7 9),(9),(9),1
0,5,11,(2 9 9 5 6 6 0 6),(6 0 6),,0
0,5,12,(1 6 1 2 3 3 4),(1 1 2 3 3 4),(1 1 2 3 3 4),1
0,5,13,(0 3 4 4),(0 4 4),,0
0,5,14,(1 7 4 0 6 6 8),(1 7 4 0 6 6),,0
0,5,15,(5 4 0 0 0),(5 4 0 0 0),,0
0,5,16,(9 8 2 8 9 5),(2 8 9 8 9 5),,0
0,5,17,(7 2),(7 2),,0
0,5,18,(3 4 6 9 3 4 1 4 2 0),(3 4 4 6 9 3 4 1 6 2 0),,0
0,5,19,(4 6 7 8 8 5 8 3 7),(4 6 3 7 8 8 5 8 7 7),,0
0,5,20,(7 6 1 3 3 5 3),(7 6 9 1 3 3 5 3),,0
0,5,21,(3 9),(3 9 9),,0
0,5,22,(3 2 2 3 0 7 5 0),(3 2 2 3 0 7 4 5 0),,0
0,5,23,(6 8 4 1),(6 8 4 1 4),,0
0,5,24,(7 2 0 5 2 2 0 4 2 3),(7 8 0 5 2 2 0 4 2 3),(7 8 0 5 2 2 0 4 2 3),1
0,5,25,(6 1 3 3),(6 8 3 3),,0
0,5,26,(8 5 4 7 0 2 6),(8 5 4 7 3 2 6),,0
0,5,27,(4 3 9 7 0),(4 3 9 7 3),,0
0,5,28,(6 0 6 4 5 1),(0 6 4),,0
0,5,29,(8 5 0 2 0 2 6),(5 0 2),,0
0,5,30,(4 2 6 6 4 7 8 6 4),(6 6 4 7 8),,0
0,5,31,(8 0 2),(2),(2),1
0,5,32,(6 6 5),(6 6 5 7),,0
0,5,33,(7),(9 7 7),,0
0,5,34,(9 4 5 1 5),(9 4 5 1 5 7 3 8 4 3),,0
0,5,35,(5 3),(9 3 4 0 5 3 7 2 9 1),,0
0,5,36,(7 9 2 4 1),(7 9 2 4 1 7 9 2 4 1),,0
0,5,37,(4 6 1 8 5),(5 7 2 9 6),,0
0,5,38,(2 7 0),(2 2 7 7 0 0),,0
0,5,39,(6 5 2 1 2 2 1),(7 7 5 5 7 8 8),,0
0,5,40,(2),(),,0
0,5,41,(5 5 7 4),(4),,0
0,5,42,(3 4 0 2 0 4 4 7 8),(9),,0
0,5,43,(0 3 9 8 1 2 2 2),(9),,0
0,5,44,(0 0 0 0 0 0 0 0),(0),,0
0,5,45,(0 2 0 7 5),(5 7 0 2 0),,0
0,5,46,(2 7 0 1 2 6 6 3 2 3),(0),,0
0,5,47,(1 9 8 8 6),(9),,0
0,5,48,(2 5 4 1 0 9 8 1),(1 0 9 8 1),,0
0,5,49,(4 7 1 2 1 1 1 5),(7 1 2 1 1 5),,0
0,5,50,(8 5),(5 8),,0
0,5,51,(1 8 9 7 7 5 5 5 0 6),(8 9 7 7 5 5 5 0 6 1),,0
0,5,52,(6 0 4),(4 6 0),,0
0,5,53,(4 0 0 2),(0 0 4),,0
0,5,54,(7 7 5 3 5 5 5 6 5),(5 7 5 3 5 5 5 6),,0
0,5,55,(2 8 7 7 8 9 0 6 0 5),(7 8 9 0 6 0 5),,0
0,6,0,(6 8 0 0 5 6 4 6 0 9),(0),(0),1
0,6,1,(3),(),,0
0,6,2,(3 9 4 9 1 1 4 8 1 8),(4),(4),1
0,6,3,(9 1 4),(),,0
0,6,4,(5 2 9 7 6 1 7 0 8 8),(5 2),(5 2),1
0,6,5,(3 1 0 0 0 2 5 4 6 9),(3 1),(3 1),1
0,6,6,(0 5 2 6 5),(0 5 2 6 5),,0
0,6,7,(),(),,0
0,6,8,(0 4 1 4 5),(1 4 5),(1 4 5),1
0,6,9,(6 5),(),(),1
0,6,10,(1 9 3 4 9),(),(),1
0,6,11,(8 1 7 3 0 7 1 3),(7 1 3),,0
0,6,12,(0 2 9 6 4 6 1 7 9),(0 9 6 4 6 1 7 9),(0 9 6 4 6 1 7 9),1
0,6,13,(2 0 7 1 1 7),(2 7 1 1 7),,0
0,6,14,(3 6 5 9 2 4 9 7 7),(3 6 5 9 2 4 7 7),,0
0,6,15,(6 7 1 8 5 2 7 2 9),(6 7 1 8 5 2 2 9),,0
0,6,16,(1 4 8 6 8 5 4),(8 4 1 6 8 5 4),,0
0,6,17,(3 1),(3 1),,0
0,6,18,(9 9 1 9 2 5 7 1),(9 9 1 1 9 2 5 7 1),,0
0,6,19,(3 2 9 6 5 2 6 4 4),(3 2 4 9 6 5 2 6 9 4),,0
0,6,20,(4 1 9 3 1 0),(4 1 9 9 3 1 0),,0
0,6,21,(8 8),(8 8 9),,0
0,6,22,(7 9 7 4 8 4 8 5),(7 9 7 4 8 4 4 8 5),,0
0,6,23,(6 8 4 4 6 5 0 5),(6 8 4 4 6 5 4 0 5),,0
0,6,24,(0 4 4 9 8 1 5),(0 8 4 9 8 1 5),(0 8 4 9 8 1 5),1
0,6,25,(2 4 2 8 6),(2 8 2 8 6),,0
0,6,26,(6 2 5 0 8 9 1 5 5 0),(6 2 5 0 3 9 1 5 5 0),,0
0,6,27,(6 9 3 5 5 3 8),(6 9 3 5 3 3 8),,0
0,6,28,(0 5 2 4 6 8 6 0),(5 2 4),,0
0,6,29,(3 2 9),(2 9),,0
0,6,30,(7 4 6 6 4 0 8 9),(6 6 4 0 8),,0
0,6,31,(9 3 1 5 8 8 7),(1 5 8 8 7),(1 5 8 8 7),1
0,6,32,(3 4 9 6 8),(3 4 9 6 8 7),,0
0,6,33,(5 9 9 0 2 1 7),(9 5 9 9 0 2 1 7 7),,0
0,6,34,(2 1 9),(2 1 9 7 3 8 4 3),,0
0,6,35,(8 1),(9 3 4 0 8 1 7 2 9 1),,0
0,6,36,(9 2 1 3),(9 2 1 3 9 2 1 3),,0
0,6,37,(2 6 8 2 3),(3 7 9 3 4),,0
0,6,38,(2 6 2),(2 2 6 6 2 2),,0
0,6,39,(0 0 5 3 4 1 2),(1 2 8 7 9 7 9),,0
0,6,40,(9 2 1 0 9 3),(9 9),,0
0,6,41,(1 7 6 9 0 0 4),(4 3 6),,0
0,6,42,(0 5 3 5),(4),,0
0,6,43,(7 8 0 1 5 3 4 4),(8),,0
0,6,44,(0 1),(1),,0
0,6,45,(1 9 6 0 0 6 4 1),(1 4 6 0 0 6 9 1),,0
0,6,46,(6 7 1 9 8 9 4 0 8 6),(4),,0
0,6,47,(2 3 2 2 4 0 3),(3 2),,0
0,6,48,(1 6 5 6 9),(5 6 9),,0
0,6,49,(8 8 5 0 6 3 8 8 2),(8 5 0 6 3 8 8),,0
0,6,50,(9 5 6 3 7),(7 5 6 3 9),,0
0,6,51,(5 8 9 0 0 4 6 4 9),(8 9 0 0 4 6 4 9 5),,0
0,6,52,(9 5 3 3 8 4 7 4 1),(1 9 5 3 3 8 4 7 4),,0
0,6,53,(3 7 6),(7 3),,0
0,6,54,(0 1 4 2 1 2 4 2 1),(1 1 4 2 1 2 4 2),,0
0,6,55,(7 8 4 4 5 2 3 5 0 2),(0 2),,0
0,7,0,(2 3 4 1 7 0 3 9 6 5),(4),(4),1
0,7,1,(8 3 2 6 7 2 8),(2),,0
0,7,2,(5 5 8 2 6 4 4 3 3),(4),(4),1
0,7,3,(7),(),,0
0,7,4,(3 8),(3 8),(3 8),1
0,7,5,(8 7 9 2 9 5 5),(8 7),(8 7),1
0,7,6,(9 1 7 8 4 1 8 4 4),(9 1 7 8 4),,0
0,7,7,(0 7 0 3 9 0 8),(0 7 0 3 9),,0
0,7,8,(7 1 1 8 5 6 7),(1 8 5 6 7),(1 8 5 6 7),1
0,7,9,(1),(),(),1
0,7,10,(6 9 5 9 1 8 1 6 9 2),(8 1 6 9 2),(8 1 6 9 2),1
0,7,11,(9 6 2 2 6 1 3 8 9),(1 3 8 9),,0
0,7,12,(4 4 5 5),(4 5 5),(4 5 5),1
0,7,13,(6 8 8 0 3 8 0),(6 8 0 3 8 0),,0
0,7,14,(4 2 6 3 8 5 5 7 8),(4 2 6 3 8 5 7 8),,0
0,7,15,(8 1 2 7 7 7 4 2 9 5),(8 1 2 7 7 7 2 9 5),,0
0,7,16,(6 2 8 7 0 8 4 7 6 8),(8 2 6 7 0 8 4 7 6 8),,0
0,7,17,(1),(1),,0
0,7,18,(4 3 5 4 7 8 4 1),(4 3 1 5 4 7 8 4 5),,0
0,7,19,(6 0 4 7 6),(6 0 4 7 6),,0
0,7,20,(1 7 0 1 2 7 0 5),(1 7 9 0 1 2 7 0 5),,0
