0, 0, 0, [1,2,4,7,2], [4], null, false, null
0, 0, 1, [2,3,7,4,6,5], [7], null, false, null
0, 0, 2, [3,7,3,4,1,8,2], [2], null, false, null
0, 0, 3, [0,8], [], null, false, null
0, 0, 4, [8,7], [8,7], null, false, null
0, 0, 5, [2,3,4], [2,3], null, false, null
0, 0, 6, [4,3,4,7,5,1,0,2,3], [4,3,4,7,5], null, false, null
0, 0, 7, [8,2,3,8,0,8,0,0,6,8], [8,2,3,8,0], null, false, null
0, 0, 8, [2,3], [], null, false, null
0, 0, 9, [6,5], [], null, false, null
0, 0, 10, [3,5,1,6,8,4,0,4], [4,0,4], null, false, null
0, 0, 11, [9], [], null, false, null
0, 0, 12, [1,4,7,7,5,4,5,8,0], [1,7,7,5,4,5,8,0], null, false, null
0, 0, 13, [2], [2], null, false, null
0, 0, 14, [4,8,3,6,9,6,8], [4,8,3,6,9,6], null, false, null
0, 0, 15, [9,5,1,7,4], [9,5,1,7,4], null, false, null
0, 0, 16, [0,5,0,5,7,1,9], [0,5,0,5,7,1,9], null, false, null
0, 0, 17, [1,9,6,4,3,5,7,9], [6,9,1,4,3,5,7,9], null, false, null
0, 0, 18, [9,1,0,2,1,1,8,8,8,9], [9,1,8,0,2,1,1,8,0,8,9], null, false, null
0, 0, 19, [6,5,2,2,5,1], [6,5,2,2,5,1], null, false, null
0, 0, 20, [5,1,5,6,0,3,0,9,1], [5,1,9,5,6,0,3,0,9,1], null, false, null
0, 0, 21, [1,6,1,1,8,0], [1,6,9,1,1,8,0], null, false, null
0, 0, 22, [5,7,2,4,7,9], [5,7,2,4,7,9,4], null, false, null
0, 0, 23, [6,8,4,4,6,5,0,5], [6,8,4,4,6,5,4,0,5], null, false, null
0, 0, 24, [9,4,0,5,5], [9,8,0,5,5], null, false, null
0, 0, 25, [6,6,2,8,9], [6,8,2,8,9], null, false, null
0, 0, 26, [9,6,9,3,5,8,5,8,4,4], [9,6,9,3,3,8,5,8,4,4], null, false, null
0, 0, 27, [8,9,5,2,8,2], [8,9,5,2,3,2], null, false, null
0, 0, 28, [6,0,6,4,5,1], [0,6,4], null, false, null
0, 0, 29, [6,1,1,6,6], [1,1,6], null, false, null
0, 0, 30, [6,0,0,5,3,8,8,9], [0,5,3,8,8], null, false, null
0, 0, 31, [7,4,0,0,1,2,8,7,8,6], [0,0,1,2,8], null, false, null
0, 0, 32, [4,7,3,0,0,3,8,8,7], [4,7,3,0,0,3,8,8,7,7], null, false, null
0, 0, 33, [5,4,2,9,7,6,2,9], [9,5,4,2,9,7,6,2,9,7], null, false, null
0, 0, 34, [3,9,6], [3,9,6,7,3,8,4,3], null, false, null
0, 0, 35, [6,7], [9,3,4,0,6,7,7,2,9,1], null, false, null
0, 0, 36, [0,5,9], [0,5,9,0,5,9], null, false, null
0, 0, 37, [5,8,6,3,0,3,8,2], [6,9,7,4,1,4,9,3], null, false, null
0, 0, 38, [8,6,1,6], [8,8,6,6,1,1,6,6], null, false, null
0, 0, 39, [1,7], [2,9], null, false, null
0, 0, 40, [8,3,1,2,2,4,4,3,5], [8], null, false, null
0, 0, 41, [5,7,1,0,4,1,7,5], [4,4], null, false, null
0, 0, 42, [4], [1], null, false, null
0, 0, 43, [8,1,7,1,5,3,8,0,9], [9], null, false, null
0, 0, 44, [2,2,3,0,1,0,1], [9], null, false, null
0, 0, 45, [5], [5], null, false, null
0, 0, 46, [9,7,4,4,8,7,6,3,1,0], [0], null, false, null
0, 0, 47, [5,2,8,8,0,1], [2,8,8,0,1], null, false, null
0, 0, 48, [2,7,9,5,1,7], [5,1,7], null, false, null
0, 0, 49, [2,8,1,3,3,9], [8,3,3,9], null, false, null
0, 0, 50, [8,8,0,9,8,5,2,6], [6,8,0,9,8,5,2,8], null, false, null
0, 0, 51, [1,3,4], [3,4,1], null, false, null
0, 0, 52, [4,8,4,5], [5,4,8,4], null, false, null
0, 0, 53, [1,5,0,1,4,0,6,0], [5,0,1,4,0,6,1], null, false, null
0, 0, 54, [9,7,1,1,2,4,2], [2,7,1,1,2,4], null, false, null
0, 0, 55, [2,5,5,0,2,9,3,5], [0,2,9,3], null, false, null
0, 1, 39, [7,6,1,1,2,3,0], [8,8,4,5,7,9,7], null, false, 0.0006859302520751953, 895
0, 1, 40, [0,2,5,3,6,5,5,0,7], [7], null, false, 0.000720977783203125, 895
0, 1, 41, [3], [], null, false, 0.0006840229034423828, 895
0, 1, 42, [3], [1], null, false, 0.0006740093231201172, 895
0, 1, 43, [5], [5], null, false, 0.0006740093231201172, 895
0, 1, 44, [1,0,2], [3], null, false, 0.0006759166717529297, 895
0, 1, 45, [3,3,4,0,2,1], [1,2,0,4,3,3], [3,3,4,0,2,1], false, 0.0005879402160644531, 704
0, 1, 46, [3,2,9,5,2,9,6,2,8], [5], null, false, 0.0007150173187255859, 895
0, 1, 47, [7,2,1,1,5,7,3,2], [2,1,1,5,7,3,2], [2,1,1,5,7,3,2], true, 0.00040411949157714844, 703
0, 1, 48, [5,3,3,9,6,3,8,4,3,3], [8,4,3,3], null, false, 0.0006749629974365234, 895
0, 1, 49, [8,8,5,0,6,3,8,8,2], [8,5,0,6,3,8,8], null, false, 0.00046896934509277344, 895
0, 1, 50, [8,5], [5,8], null, false, 0.0006868839263916016, 895
0, 1, 51, [8], [8], null, false, 0.0006718635559082031, 895
0, 1, 52, [7,0,6,9,4,7,6,2,8], [8,7,0,6,9,4,7,6,2], null, false, 0.0004749298095703125, 895
0, 1, 53, [6,4,2,4,4,7], [4,2,4,4,6], null, false, 0.0007100105285644531, 895
0, 1, 54, [1,7,4,5,2,7,7], [7,7,4,5,2,7], null, false, 0.0006968975067138672, 895
0, 1, 55, [5,8,7,0,3,0,1,1,2,1], [1,1,2,1], null, false, 0.00051116943359375, 895
0, 2, 0, [1,2,6,1,0,4,5,5,4,7], [6], null, false, 0.004961967468261719, 14885
0, 2, 1, [8,6,9,4,1], [9], [9,4,1], false, 0.001947164535522461, 3674
0, 2, 2, [5,8,1,9,4,5,3], [3], null, false, 0.004826068878173828, 14885
0, 2, 3, [8,5,3,0,5,4], [], [3,0,5,4], false, 0.007442951202392578, 13902
0, 2, 4, [3,8,6,6,2,2,3], [3,8], [3,8,6,6,2,2,3], false, 0.004264116287231445, 12605
0, 2, 5, [3,0,9,6,6,0,1], [3,0], null, false, 0.007476091384887695, 14994
0, 2, 6, [9,8,2,7,5,9,0], [9,8,2,7,5], null, false, 0.006487846374511719, 14994
0, 2, 7, [8,0,7,4,2], [8,0,7,4,2], null, false, 0.005548000335693359, 14994
0, 2, 8, [3,2,8,6,5,4,7,1,4,5], [8,6,5,4,7,1,4,5], [8,6,5,4,7,1,4,5], true, 0.0006427764892578125, 824
0, 2, 9, [8,4,2,0,4,1,5,3,1,0], [2,0,4,1,5,3,1,0], [2,0,4,1,5,3,1,0], true, 0.0015110969543457031, 2485
0, 2, 10, [5,1,7,1,5,9,2,3], [9,2,3], null, false, 0.004782915115356445, 14884
0, 2, 11, [6], [], [], true, 0.0068738460540771484, 12726
0, 2, 12, [5,8,6], [5,6], null, false, 0.005190849304199219, 14996
0, 2, 13, [3,5,6,5], [3,6,5], [3,5,6,5], false, 0.005959033966064453, 12605
0, 2, 14, [3,7,6,3,2,1,3,4], [3,7,6,3,2,1,4], null, false, 0.008074045181274414, 14996
0, 2, 15, [2,4,5,1,1,7], [2,4,5,1,1,7], [2,4,5,1,1,7], true, 0.0066030025482177734, 12605
0, 2, 16, [9,5,8], [8,5,9], [9,5,8], false, 0.00686192512512207, 12605
0, 2, 17, [3,8], [3,8], [3,8], true, 0.0012240409851074219, 3595
0, 2, 18, [5,3,9,3,4,6,0,4,1], [5,3,4,9,3,4,6,0,9,1], null, false, 0.0077440738677978516, 14994
0, 2, 19, [6,3,8,9,5,2,5,7], [6,3,7,8,9,5,2,5,8], [6,3,8,9,5,2,5,7], false, 0.006598949432373047, 12605
0, 2, 20, [3,8,3,6,6,5,4,3,6], [3,8,9,3,6,6,5,4,3,6], null, false, 0.007575035095214844, 14994
0, 2, 21, [3,6,1,2,6,3,9,2], [3,6,9,1,2,6,3,9,2], null, false, 0.008281946182250977, 14994
0, 2, 22, [3,2,2,3,0,7,5,0], [3,2,2,3,0,7,4,5,0], null, false, 0.007143974304199219, 14994
0, 2, 23, [5,4,8,2,0,9,8,5,3], [5,4,8,2,0,9,4,8,5,3], null, false, 0.005797147750854492, 14994
0, 2, 24, [2,9,9,2,5,7,6,5,2], [2,8,9,2,5,7,6,5,2], [2,9,9,2,5,7,6,5,2], false, 0.001931905746459961, 3704
0, 2, 25, [8,3,2], [8,8,2], null, false, 0.007246971130371094, 14995
0, 2, 26, [3,5,1,5,4,0,7], [3,5,1,5,3,0,7], null, false, 0.007175922393798828, 14994
0, 2, 27, [5,5,0,8,0,3,2,0,8,5], [5,5,0,8,3,3,2,0,8,5], [5,5,0,8,0,3,2,0,8,5], false, 0.0019481182098388672, 3704
0, 2, 28, [8,2,4,5,3,7,8], [2,4,5], null, false, 0.00721287727355957, 14886
0, 2, 29, [2,0,7,6,3,4], [0,7,6], null, false, 0.006886005401611328, 14886
0, 2, 30, [0,5,2,8,6,6,7,8,9], [2,8,6,6,7], [2,8,6,6,7,8,9], false, 0.0017349720001220703, 3675
0, 2, 31, [8,2,4,5,3,2], [4,5,3,2], [4,5,3,2], true, 0.0018739700317382812, 3676
0, 2, 32, [6,0,4,7,1,6,6], [6,0,4,7,1,6,6,7], null, false, 0.0048770904541015625, 14994
0, 2, 33, [1,5,5,0,6,0,1], [9,1,5,5,0,6,0,1,7], null, false, 0.005127906799316406, 14885
0, 2, 34, [6,1,7,9,0], [6,1,7,9,0,7,3,8,4,3], null, false, 0.006724834442138672, 14994
0, 2, 35, [6,0], [9,3,4,0,6,0,7,2,9,1], null, false, 0.007174968719482422, 14875
0, 2, 36, [3], [3,3], null, false, 0.005999088287353516, 14994
0, 2, 37, [2,7,2,1,6,0,6,4,1], [3,8,3,2,7,1,7,5,2], null, false, 0.00722503662109375, 14887
0, 2, 38, [7,3,9,1], [7,7,3,3,9,9,1,1], null, false, 0.007292985916137695, 14994
0, 2, 39, [8,7], [9,9], null, false, 0.007261991500854492, 14875
0, 2, 40, [0,8,5,3], [8], null, false, 0.0057299137115478516, 14992
0, 2, 41, [2,7,9,6,2,0,6,5,2], [4,6,3,3], [7,9,6,2,0,6,5,2], false, 0.0018291473388671875, 3594
0, 2, 42, [5,8,4,1,6,8], [6], [1,8,4,1,6,8], false, 0.0012481212615966797, 2156
0, 2, 43, [8,2,5,5,4], [8], [8,2,5,5,4], false, 0.0021500587463378906, 3595
0, 2, 44, [0,1], [1], null, false, 0.010306119918823242, 14885
0, 2, 45, [], [], [], true, 0.004723072052001953, 12605
0, 2, 46, [6,5,8,8,3,4,5,0,9], [5], null, false, 0.007536172866821289, 14885
0, 2, 47, [3,9,3,2,2,2,2], [9,3,2], [9,3,2,2,2,2], false, 0.00041294097900390625, 737
0, 2, 48, [2,5,4,1,0,9,8,1], [1,0,9,8,1], null, false, 0.006541013717651367, 15126
0, 2, 49, [6,6,7,8,4,5,2,5,8], [6,7,8,4,5,5,8], null, false, 0.00504302978515625, 14886
0, 2, 50, [2,2,1,5,3,3,1,1], [1,2,1,5,3,3,1,2], null, false, 0.007274150848388672, 14887
0, 2, 51, [3,5,4,0,5,3,9,6], [5,4,0,5,3,9,6,3], [3,5,4,0,5,3,9,6], false, 0.0011448860168457031, 3596
0, 2, 52, [9,5,3,3,8,4,7,4,1], [1,9,5,3,3,8,4,7,4], null, false, 0.007211923599243164, 14885
0, 2, 53, [3,4,9,5], [4,9,3], null, false, 0.0047588348388671875, 14886
0, 2, 54, [4,5,6,4,6,7,4,1,7], [7,5,6,4,6,7,4,1], null, false, 0.007576942443847656, 14885
0, 2, 55, [2,7,9,3,2,0,2,5,9,9], [3,2,0,2,5,9], null, false, 0.00474095344543457, 14885
0, 3, 0, [2,6,4,2,1,2,9,0], [4], null, false, 0.02643418312072754, 68592
0, 3, 1, [1,7], [], [], true, 0.029551029205322266, 69582
0, 3, 2, [2,9,0,8,7,7,7,5], [7], null, false, 0.028558969497680664, 69453
0, 3, 3, [3,7,6,4], [], [], true, 0.009531974792480469, 16959
0, 3, 4, [2,4,5,5,8,4,5], [2,4], [2,4,5,5,8,4,5], false, 0.010480165481567383, 21849
0, 3, 5, [9,7,8,2], [9,7], null, false, 0.03064107894897461, 72386
0, 3, 6, [7,2,0,7,1,5,7,0,6,5], [7,2,0,7,1], null, false, 0.030904054641723633, 72622
0, 3, 7, [7,2,9,1,0,3,9,5,9,4], [7,2,9,1,0], [7,2,9,1,0,3,9,5,9,4], false, 0.027061939239501953, 72462
0, 3, 8, [4,5], [], [], true, 0.0006499290466308594, 865
0, 3, 9, [1,0,5,9,7], [5,9,7], [5,9,7], true, 0.00144195556640625, 2539
0, 3, 10, [9,1,0,4,4], [], [], true, 0.00878000259399414, 28205
0, 3, 11, [1,1,9], [], [1,9], false, 0.007684946060180664, 12773
0, 3, 12, [9,1,4,7,7], [9,4,7,7], null, false, 0.02960991859436035, 73616
0, 3, 13, [0], [0], [0], true, 0.009078025817871094, 21776
0, 3, 14, [2,7,2,4,4,8,0], [2,7,2,4,4,8], null, false, 0.032982826232910156, 72690
0, 3, 15, [], [], [], true, 0.006693840026855469, 12651
0, 3, 16, [1,2,1,4,0], [1,2,1,4,0], [1,2,1,4,0], true, 0.010752201080322266, 21718
0, 3, 17, [8], [8], [8], true, 0.0019190311431884766, 3628
0, 3, 18, [8,5,7,2,5,5,5,8], [8,5,8,7,2,5,5,5,7], null, false, 0.032015085220336914, 72618
0, 3, 19, [0,7,1,4,1,4,2,3,2], [0,7,3,1,4,1,4,2,1,2], [0,7,1,4,1,4,2,3,2], false, 0.006758928298950195, 21855
0, 3, 20, [2,7,0,8,2,2,4], [2,7,9,0,8,2,2,4], null, false, 0.02526402473449707, 72592
0, 3, 21, [4,9], [4,9,9], null, false, 0.030688047409057617, 72612
0, 3, 22, [1,0,1,5,3,1,1,4], [1,0,1,5,3,1,4,1,4], null, false, 0.030328989028930664, 72608
0, 3, 23, [5,3,3,2], [5,3,3,2,4], null, false, 0.021871089935302734, 72618
0, 3, 24, [0,2,3,4], [0,8,3,4], [0,2,3,4], false, 0.029913902282714844, 73265
0, 3, 25, [8,7], [8,8], null, false, 0.03011798858642578, 73227
0, 3, 26, [0,8,4,4,2,6,7,0,8], [0,8,4,4,3,6,7,0,8], null, false, 0.025967121124267578, 72624
0, 3, 27, [7,4,2,9,8], [7,4,2,9,3], [7,4,2,9,8], false, 0.030128002166748047, 73311
0, 3, 28, [0,2,2,2,8], [2,2,2], null, false, 0.024343013763427734, 69512
0, 3, 29, [8,5,0,2,0,2,6], [5,0,2], null, false, 0.02490401268005371, 69215
0, 3, 30, [7,4,6,6,4,0,8,9], [6,6,4,0,8], [6,6,4,0,8,9], false, 0.023714065551757812, 69817
0, 3, 31, [4,8,4,9,2,8,6,4,2], [4,9,2,8,6], [4,9,2,8,6,4,2], false, 0.0019259452819824219, 3717
0, 3, 32, [8], [8,7], null, false, 0.024521827697753906, 72588
0, 3, 33, [], [9,7], null, false, 0.028851032257080078, 68602
0, 3, 34, [6], [6,7,3,8,4,3], null, false, 0.02958989143371582, 72394
0, 3, 35, [8,1], [9,3,4,0,8,1,7,2,9,1], null, false, 0.028454065322875977, 67654
0, 3, 36, [9,7,2,6], [9,7,2,6,9,7,2,6], [3,9,7,2,6], false, 0.02969503402709961, 72324
0, 3, 37, [0,5,7,0], [1,6,8,1], null, false, 0.025595903396606445, 68676
0, 3, 38, [5,3,9], [5,5,3,3,9,9], null, false, 0.02978205680847168, 72541
0, 3, 39, [7,1,6,2,0,3,2,1,0], [8,3,9,6,5,9,9,9,9], null, false, 0.02796006202697754, 67675
0, 3, 40, [3,0,2,3,9,4,1,7,7,6], [9,7,7], null, false, 0.026341915130615234, 72188
0, 3, 41, [0,1,6,8,1,8,6,5,2], [3,5,5,3], [1,6,8,1,8,6,5,2], false, 0.02915191650390625, 70752
0, 3, 42, [4,2,4,2,0,8,1], [7], [1,2,4,2,0,8,1], false, 0.013511896133422852, 29780
0, 3, 43, [2,4,7,9,2,5,4,9,3], [9], [2], false, 0.007730007171630859, 25427
0, 3, 44, [5,4], [9], [4], false, 0.02833104133605957, 68455
0, 3, 45, [6,3,4,6,8], [8,6,4,3,6], [6,3,4,6,8], false, 0.004307985305786133, 12651
0, 3, 46, [7,5,2,1,9,6,4,7,3], [7], null, false, 0.028918981552124023, 68619
0, 3, 47, [8,0,7,7,4,5,0,9,9], [0,7,7,4,5,0,9,9], [0,7,7,4,5,0,9,9], true, 0.006506919860839844, 12804
0, 3, 48, [1,6,5,6,9], [5,6,9], [6,9], false, 0.01137685775756836, 28218
0, 3, 49, [2,9,3,8,4,0,7], [9,8,4,0,7], null, false, 0.01846790313720703, 69523
0, 3, 50, [7,5,2,9,1,5,5,2], [2,5,2,9,1,5,5,7], null, false, 0.02330183982849121, 68642
0, 3, 51, [9], [9], [9], true, 0.01720905303955078, 68685
0, 3, 52, [9,9,8,3,4,5,3,8], [8,9,9,8,3,4,5,3], null, false, 0.038314104080200195, 68523
0, 3, 53, [8,7,4,2], [7,4,8], null, false, 0.024751901626586914, 69247
0, 3, 54, [1,6,0,2,5,2], [2,6,0,2,5], null, false, 0.02714395523071289, 68608
0, 3, 55, [2,8,7,7,8,9,0,6,0,5], [7,8,9,0,6,0,5], null, false, 0.021687984466552734, 68605
0, 4, 0, [5,2,7,2,6,3,7,4], [7], [7], true, 0.07642817497253418, 260002
0, 4, 1, [3,5,8,7,6,4,3,9], [8], [8,7,6,4,3,9], false, 0.028931856155395508, 69636
0, 4, 2, [8,2,1,5,7,3,4,4,6], [4], null, false, 0.5552501678466797, 1527363
0, 4, 3, [0,3,2,5,9,3,4,9,5], [4], [], false, 0.008682966232299805, 17021
0, 4, 4, [8,5], [8,5], [8,5], true, 0.08276700973510742, 208786
0, 4, 5, [5], [5], null, false, 0.5048918724060059, 1503369
0, 4, 6, [2,2,0,5,6,6,6], [2,2,0,5,6], null, false, 0.4934849739074707, 1529589
0, 4, 7, [6,9,9,8], [6,9,9,8], [6,9,9,8], true, null
0, 4, 8, [6,9,0,1,1,2,5], [0,1,1,2,5], [0,1,1,2,5], true, 0.0004360675811767578, 906
0, 4, 9, [4,0,9,6,2,9,2,0], [9,6,2,9,2,0], [9,6,2,9,2,0], true, 0.0013899803161621094, 2593
0, 4, 10, [1,1,7,6,3,5], [5], [5], true, 0.008528947830200195, 28311
0, 4, 11, [0,3,3,6,6], [], [3,3,6,6], false, 0.012873172760009766, 24016
0, 4, 12, [4,4,5,5], [4,5,5], null, false, 0.5684289932250977, 1588920
0, 4, 13, [4,2], [4], [4,2], false, 0.009557962417602539, 21835
0, 4, 14, [9,3,5,1,5,2,1,4,1,4], [9,3,5,1,5,2,4,1,4], null, false, 0.6557707786560059, 1531457
0, 4, 15, [7,5,6,9,0,9,4], [7,5,6,9,0,9], [7,5,6,9,0,9,4], false, 0.006546974182128906, 12697
0, 4, 16, [5,5,5,8,9,5,7,9,1], [5,5,5,8,9,5,7,9,1], [5,5,5,8,9,5,7,9,1], true, 0.009450912475585938, 21777
0, 4, 17, [6,0,4,4,9], [4,0,6,4,9], [6,0,4,4,9], false, 0.0019659996032714844, 3661
0, 4, 18, [5,7,3,4,0,5,6,4,8,3], [5,7,4,3,4,0,5,6,3,8,3], null, false, 0.7136321067810059, 1526018
