Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
30	:	1593091766.433	 33031.340	0	0	0	0	./run_single.sh out/1593091766/results c006_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c006_5.json ../../../../../list-routine-learning-rs/Cargo.toml
40	:	1593091766.448	 33031.746	0	0	0	0	./run_single.sh out/1593091766/results c008_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c008_5.json ../../../../../list-routine-learning-rs/Cargo.toml
13	:	1593091766.397	 33032.768	0	0	0	0	./run_single.sh out/1593091766/results c003_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c003_3.json ../../../../../list-routine-learning-rs/Cargo.toml
38	:	1593091766.444	 33033.030	0	0	0	0	./run_single.sh out/1593091766/results c008_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c008_3.json ../../../../../list-routine-learning-rs/Cargo.toml
37	:	1593091766.443	 33033.616	0	0	0	0	./run_single.sh out/1593091766/results c008_2 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c008_2.json ../../../../../list-routine-learning-rs/Cargo.toml
11	:	1593091766.393	 33034.412	0	0	0	0	./run_single.sh out/1593091766/results c003_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c003_1.json ../../../../../list-routine-learning-rs/Cargo.toml
15	:	1593091766.400	 33034.606	0	0	0	0	./run_single.sh out/1593091766/results c003_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c003_5.json ../../../../../list-routine-learning-rs/Cargo.toml
14	:	1593091766.398	 33035.599	0	0	0	0	./run_single.sh out/1593091766/results c003_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c003_4.json ../../../../../list-routine-learning-rs/Cargo.toml
12	:	1593091766.395	 33035.985	0	0	0	0	./run_single.sh out/1593091766/results c003_2 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c003_2.json ../../../../../list-routine-learning-rs/Cargo.toml
39	:	1593091766.446	 33050.585	0	0	0	0	./run_single.sh out/1593091766/results c008_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c008_4.json ../../../../../list-routine-learning-rs/Cargo.toml
66	:	1593124787.650	  3006.402	0	0	101	0	./run_single.sh out/1593091766/results c014_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c014_1.json ../../../../../list-routine-learning-rs/Cargo.toml
82	:	1593124790.455	  3008.509	0	0	101	0	./run_single.sh out/1593091766/results c017_2 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c017_2.json ../../../../../list-routine-learning-rs/Cargo.toml
51	:	1593102581.852	 33039.799	0	0	0	0	./run_single.sh out/1593091766/results c011_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c011_1.json ../../../../../list-routine-learning-rs/Cargo.toml
52	:	1593106781.431	 33038.230	0	0	0	0	./run_single.sh out/1593091766/results c011_2 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c011_2.json ../../../../../list-routine-learning-rs/Cargo.toml
68	:	1593124787.769	 22217.657	0	0	101	0	./run_single.sh out/1593091766/results c014_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c014_3.json ../../../../../list-routine-learning-rs/Cargo.toml
53	:	1593114585.238	 33035.256	0	0	0	0	./run_single.sh out/1593091766/results c011_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c011_3.json ../../../../../list-routine-learning-rs/Cargo.toml
54	:	1593120586.793	 33037.143	0	0	0	0	./run_single.sh out/1593091766/results c011_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c011_4.json ../../../../../list-routine-learning-rs/Cargo.toml
55	:	1593121187.530	 33042.390	0	0	0	0	./run_single.sh out/1593091766/results c011_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c011_5.json ../../../../../list-routine-learning-rs/Cargo.toml
57	:	1593124785.841	 33018.131	0	0	0	0	./run_single.sh out/1593091766/results c012_2 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c012_2.json ../../../../../list-routine-learning-rs/Cargo.toml
56	:	1593124785.582	 33018.970	0	0	0	0	./run_single.sh out/1593091766/results c012_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c012_1.json ../../../../../list-routine-learning-rs/Cargo.toml
59	:	1593124786.430	 33018.498	0	0	0	0	./run_single.sh out/1593091766/results c012_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c012_4.json ../../../../../list-routine-learning-rs/Cargo.toml
60	:	1593124786.869	 33018.745	0	0	0	0	./run_single.sh out/1593091766/results c012_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c012_5.json ../../../../../list-routine-learning-rs/Cargo.toml
58	:	1593124786.338	 33019.376	0	0	0	0	./run_single.sh out/1593091766/results c012_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c012_3.json ../../../../../list-routine-learning-rs/Cargo.toml
67	:	1593124787.731	 33018.838	0	0	0	0	./run_single.sh out/1593091766/results c014_2 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c014_2.json ../../../../../list-routine-learning-rs/Cargo.toml
83	:	1593124790.736	 33016.315	0	0	0	0	./run_single.sh out/1593091766/results c017_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c017_3.json ../../../../../list-routine-learning-rs/Cargo.toml
85	:	1593124791.967	 33015.934	0	0	0	0	./run_single.sh out/1593091766/results c017_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c017_5.json ../../../../../list-routine-learning-rs/Cargo.toml
76	:	1593124789.212	 33018.700	0	0	0	0	./run_single.sh out/1593091766/results c016_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c016_1.json ../../../../../list-routine-learning-rs/Cargo.toml
77	:	1593124789.402	 33019.463	0	0	0	0	./run_single.sh out/1593091766/results c016_2 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c016_2.json ../../../../../list-routine-learning-rs/Cargo.toml
78	:	1593124789.451	 33019.852	0	0	0	0	./run_single.sh out/1593091766/results c016_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c016_3.json ../../../../../list-routine-learning-rs/Cargo.toml
84	:	1593124791.361	 33018.078	0	0	0	0	./run_single.sh out/1593091766/results c017_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c017_4.json ../../../../../list-routine-learning-rs/Cargo.toml
81	:	1593124790.332	 33019.440	0	0	0	0	./run_single.sh out/1593091766/results c017_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c017_1.json ../../../../../list-routine-learning-rs/Cargo.toml
79	:	1593124789.626	 33022.960	0	0	0	0	./run_single.sh out/1593091766/results c016_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c016_4.json ../../../../../list-routine-learning-rs/Cargo.toml
69	:	1593124788.116	 33024.528	0	0	0	0	./run_single.sh out/1593091766/results c014_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c014_4.json ../../../../../list-routine-learning-rs/Cargo.toml
80	:	1593124789.636	 33024.334	0	0	0	0	./run_single.sh out/1593091766/results c016_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c016_5.json ../../../../../list-routine-learning-rs/Cargo.toml
71	:	1593124788.380	 33026.386	0	0	0	0	./run_single.sh out/1593091766/results c015_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c015_1.json ../../../../../list-routine-learning-rs/Cargo.toml
86	:	1593124791.980	 33023.622	0	0	0	0	./run_single.sh out/1593091766/results c018_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c018_1.json ../../../../../list-routine-learning-rs/Cargo.toml
87	:	1593124792.753	 33024.128	0	0	0	0	./run_single.sh out/1593091766/results c018_2 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c018_2.json ../../../../../list-routine-learning-rs/Cargo.toml
72	:	1593124788.662	 33028.286	0	0	0	0	./run_single.sh out/1593091766/results c015_2 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c015_2.json ../../../../../list-routine-learning-rs/Cargo.toml
88	:	1593124792.882	 33024.901	0	0	0	0	./run_single.sh out/1593091766/results c018_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c018_3.json ../../../../../list-routine-learning-rs/Cargo.toml
62	:	1593124786.982	 33030.879	0	0	0	0	./run_single.sh out/1593091766/results c013_2 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c013_2.json ../../../../../list-routine-learning-rs/Cargo.toml
95	:	1593124800.063	 33018.848	0	0	0	0	./run_single.sh out/1593091766/results c019_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c019_5.json ../../../../../list-routine-learning-rs/Cargo.toml
73	:	1593124788.965	 33030.440	0	0	0	0	./run_single.sh out/1593091766/results c015_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c015_3.json ../../../../../list-routine-learning-rs/Cargo.toml
90	:	1593124795.053	 33024.509	0	0	0	0	./run_single.sh out/1593091766/results c018_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c018_5.json ../../../../../list-routine-learning-rs/Cargo.toml
74	:	1593124789.032	 33030.611	0	0	0	0	./run_single.sh out/1593091766/results c015_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c015_4.json ../../../../../list-routine-learning-rs/Cargo.toml
75	:	1593124789.156	 33030.525	0	0	0	0	./run_single.sh out/1593091766/results c015_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c015_5.json ../../../../../list-routine-learning-rs/Cargo.toml
89	:	1593124793.082	 33026.947	0	0	0	0	./run_single.sh out/1593091766/results c018_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c018_4.json ../../../../../list-routine-learning-rs/Cargo.toml
91	:	1593124797.778	 33022.475	0	0	0	0	./run_single.sh out/1593091766/results c019_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c019_1.json ../../../../../list-routine-learning-rs/Cargo.toml
70	:	1593124788.121	 33032.162	0	0	0	0	./run_single.sh out/1593091766/results c014_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c014_5.json ../../../../../list-routine-learning-rs/Cargo.toml
65	:	1593124787.394	 33033.774	0	0	0	0	./run_single.sh out/1593091766/results c013_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c013_5.json ../../../../../list-routine-learning-rs/Cargo.toml
61	:	1593124786.906	 33034.387	0	0	0	0	./run_single.sh out/1593091766/results c013_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c013_1.json ../../../../../list-routine-learning-rs/Cargo.toml
94	:	1593124799.479	 33023.424	0	0	0	0	./run_single.sh out/1593091766/results c019_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c019_4.json ../../../../../list-routine-learning-rs/Cargo.toml
98	:	1593124802.002	 33021.260	0	0	0	0	./run_single.sh out/1593091766/results c020_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c020_3.json ../../../../../list-routine-learning-rs/Cargo.toml
63	:	1593124787.188	 33037.466	0	0	0	0	./run_single.sh out/1593091766/results c013_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c013_3.json ../../../../../list-routine-learning-rs/Cargo.toml
92	:	1593124798.199	 33028.550	0	0	0	0	./run_single.sh out/1593091766/results c019_2 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c019_2.json ../../../../../list-routine-learning-rs/Cargo.toml
93	:	1593124799.169	 33029.891	0	0	0	0	./run_single.sh out/1593091766/results c019_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c019_3.json ../../../../../list-routine-learning-rs/Cargo.toml
64	:	1593124787.216	 33042.803	0	0	0	0	./run_single.sh out/1593091766/results c013_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c013_4.json ../../../../../list-routine-learning-rs/Cargo.toml
97	:	1593124801.011	 33030.325	0	0	0	0	./run_single.sh out/1593091766/results c020_2 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c020_2.json ../../../../../list-routine-learning-rs/Cargo.toml
96	:	1593124800.809	 33030.960	0	0	0	0	./run_single.sh out/1593091766/results c020_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c020_1.json ../../../../../list-routine-learning-rs/Cargo.toml
100	:	1593124817.035	 33022.493	0	0	0	0	./run_single.sh out/1593091766/results c020_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c020_5.json ../../../../../list-routine-learning-rs/Cargo.toml
99	:	1593124802.384	 33037.267	0	0	0	0	./run_single.sh out/1593091766/results c020_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c020_4.json ../../../../../list-routine-learning-rs/Cargo.toml
136	:	1593157820.033	  2405.572	0	0	101	0	./run_single.sh out/1593091766/results c028_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c028_1.json ../../../../../list-routine-learning-rs/Cargo.toml
102	:	1593127798.969	 33018.599	0	0	0	0	./run_single.sh out/1593091766/results c021_2 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c021_2.json ../../../../../list-routine-learning-rs/Cargo.toml
101	:	1593127794.057	 33027.443	0	0	0	0	./run_single.sh out/1593091766/results c021_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c021_1.json ../../../../../list-routine-learning-rs/Cargo.toml
149	:	1593157839.533	  8421.529	0	0	101	0	./run_single.sh out/1593091766/results c030_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c030_4.json ../../../../../list-routine-learning-rs/Cargo.toml
103	:	1593135621.654	 33021.820	0	0	0	0	./run_single.sh out/1593091766/results c021_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c021_3.json ../../../../../list-routine-learning-rs/Cargo.toml
104	:	1593139819.665	 33029.756	0	0	0	0	./run_single.sh out/1593091766/results c021_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c021_4.json ../../../../../list-routine-learning-rs/Cargo.toml
139	:	1593157821.173	 16214.129	0	0	101	0	./run_single.sh out/1593091766/results c028_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c028_4.json ../../../../../list-routine-learning-rs/Cargo.toml
105	:	1593147005.431	 33030.693	0	0	0	0	./run_single.sh out/1593091766/results c021_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c021_5.json ../../../../../list-routine-learning-rs/Cargo.toml
106	:	1593147620.498	 33018.340	0	0	0	0	./run_single.sh out/1593091766/results c022_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c022_1.json ../../../../../list-routine-learning-rs/Cargo.toml
107	:	1593153623.939	 33026.464	0	0	0	0	./run_single.sh out/1593091766/results c022_2 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c022_2.json ../../../../../list-routine-learning-rs/Cargo.toml
108	:	1593154229.923	 33028.290	0	0	0	0	./run_single.sh out/1593091766/results c022_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c022_3.json ../../../../../list-routine-learning-rs/Cargo.toml
147	:	1593157831.340	 30637.427	0	0	101	0	./run_single.sh out/1593091766/results c030_2 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c030_2.json ../../../../../list-routine-learning-rs/Cargo.toml
110	:	1593157804.556	 33018.880	0	0	0	0	./run_single.sh out/1593091766/results c022_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c022_5.json ../../../../../list-routine-learning-rs/Cargo.toml
109	:	1593157803.976	 33021.136	0	0	0	0	./run_single.sh out/1593091766/results c022_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c022_4.json ../../../../../list-routine-learning-rs/Cargo.toml
113	:	1593157805.719	 33020.736	0	0	0	0	./run_single.sh out/1593091766/results c023_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c023_3.json ../../../../../list-routine-learning-rs/Cargo.toml
111	:	1593157804.933	 33021.758	0	0	0	0	./run_single.sh out/1593091766/results c023_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c023_1.json ../../../../../list-routine-learning-rs/Cargo.toml
114	:	1593157806.574	 33020.455	0	0	0	0	./run_single.sh out/1593091766/results c023_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c023_4.json ../../../../../list-routine-learning-rs/Cargo.toml
116	:	1593157807.906	 33020.032	0	0	0	0	./run_single.sh out/1593091766/results c024_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c024_1.json ../../../../../list-routine-learning-rs/Cargo.toml
121	:	1593157809.776	 33018.647	0	0	0	0	./run_single.sh out/1593091766/results c025_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c025_1.json ../../../../../list-routine-learning-rs/Cargo.toml
115	:	1593157807.055	 33022.516	0	0	0	0	./run_single.sh out/1593091766/results c023_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c023_5.json ../../../../../list-routine-learning-rs/Cargo.toml
118	:	1593157808.868	 33020.882	0	0	0	0	./run_single.sh out/1593091766/results c024_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c024_3.json ../../../../../list-routine-learning-rs/Cargo.toml
112	:	1593157805.618	 33024.217	0	0	0	0	./run_single.sh out/1593091766/results c023_2 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c023_2.json ../../../../../list-routine-learning-rs/Cargo.toml
117	:	1593157807.915	 33022.365	0	0	0	0	./run_single.sh out/1593091766/results c024_2 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c024_2.json ../../../../../list-routine-learning-rs/Cargo.toml
119	:	1593157809.308	 33021.027	0	0	0	0	./run_single.sh out/1593091766/results c024_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c024_4.json ../../../../../list-routine-learning-rs/Cargo.toml
