Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
49	:	1594516416.127	 33024.089	0	0	0	0	./run_single.sh out/1594483387/results c036_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c036_4.json ../../../../../list-routine-learning-rs/Cargo.toml
48	:	1594516415.821	 33024.520	0	0	0	0	./run_single.sh out/1594483387/results c036_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c036_3.json ../../../../../list-routine-learning-rs/Cargo.toml
45	:	1594516414.569	 33025.821	0	0	0	0	./run_single.sh out/1594483387/results c035_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c035_5.json ../../../../../list-routine-learning-rs/Cargo.toml
51	:	1594516419.959	 33021.985	0	0	0	0	./run_single.sh out/1594483387/results c039_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c039_1.json ../../../../../list-routine-learning-rs/Cargo.toml
39	:	1594516412.975	 33029.005	0	0	0	0	./run_single.sh out/1594483387/results c032_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c032_4.json ../../../../../list-routine-learning-rs/Cargo.toml
40	:	1594516413.153	 33028.858	0	0	0	0	./run_single.sh out/1594483387/results c032_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c032_5.json ../../../../../list-routine-learning-rs/Cargo.toml
53	:	1594516423.535	 33020.042	0	0	0	0	./run_single.sh out/1594483387/results c039_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c039_3.json ../../../../../list-routine-learning-rs/Cargo.toml
50	:	1594516417.305	 33026.554	0	0	0	0	./run_single.sh out/1594483387/results c036_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c036_5.json ../../../../../list-routine-learning-rs/Cargo.toml
52	:	1594516422.077	 33021.869	0	0	0	0	./run_single.sh out/1594483387/results c039_2 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c039_2.json ../../../../../list-routine-learning-rs/Cargo.toml
54	:	1594516425.748	 33022.156	0	0	0	0	./run_single.sh out/1594483387/results c039_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c039_4.json ../../../../../list-routine-learning-rs/Cargo.toml
57	:	1594516428.647	 33023.115	0	0	0	0	./run_single.sh out/1594483387/results c040_2 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c040_2.json ../../../../../list-routine-learning-rs/Cargo.toml
59	:	1594516430.151	 33021.694	0	0	0	0	./run_single.sh out/1594483387/results c040_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c040_4.json ../../../../../list-routine-learning-rs/Cargo.toml
56	:	1594516428.628	 33024.119	0	0	0	0	./run_single.sh out/1594483387/results c040_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c040_1.json ../../../../../list-routine-learning-rs/Cargo.toml
58	:	1594516429.437	 33023.874	0	0	0	0	./run_single.sh out/1594483387/results c040_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c040_3.json ../../../../../list-routine-learning-rs/Cargo.toml
55	:	1594516427.997	 33025.687	0	0	0	0	./run_single.sh out/1594483387/results c039_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c039_5.json ../../../../../list-routine-learning-rs/Cargo.toml
60	:	1594516431.440	 33022.394	0	0	0	0	./run_single.sh out/1594483387/results c040_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c040_5.json ../../../../../list-routine-learning-rs/Cargo.toml
74	:	1594549438.441	 33026.337	0	0	0	0	./run_single.sh out/1594483387/results c078_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c078_4.json ../../../../../list-routine-learning-rs/Cargo.toml
72	:	1594549437.967	 33027.158	0	0	0	0	./run_single.sh out/1594483387/results c078_2 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c078_2.json ../../../../../list-routine-learning-rs/Cargo.toml
71	:	1594549437.185	 33029.223	0	0	0	0	./run_single.sh out/1594483387/results c078_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c078_1.json ../../../../../list-routine-learning-rs/Cargo.toml
73	:	1594549438.090	 33028.726	0	0	0	0	./run_single.sh out/1594483387/results c078_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c078_3.json ../../../../../list-routine-learning-rs/Cargo.toml
75	:	1594549438.559	 33029.617	0	0	0	0	./run_single.sh out/1594483387/results c078_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c078_5.json ../../../../../list-routine-learning-rs/Cargo.toml
63	:	1594549435.945	 33035.039	0	0	0	0	./run_single.sh out/1594483387/results c060_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c060_3.json ../../../../../list-routine-learning-rs/Cargo.toml
61	:	1594549433.634	 33039.965	0	0	0	0	./run_single.sh out/1594483387/results c060_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c060_1.json ../../../../../list-routine-learning-rs/Cargo.toml
62	:	1594549435.206	 33038.426	0	0	0	0	./run_single.sh out/1594483387/results c060_2 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c060_2.json ../../../../../list-routine-learning-rs/Cargo.toml
64	:	1594549436.649	 33037.749	0	0	0	0	./run_single.sh out/1594483387/results c060_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c060_4.json ../../../../../list-routine-learning-rs/Cargo.toml
65	:	1594549436.791	 33040.690	0	0	0	0	./run_single.sh out/1594483387/results c060_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c060_5.json ../../../../../list-routine-learning-rs/Cargo.toml
