Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
34	:	1595581641.165	 33012.694	0	0	0	0	./run_single.sh out/1595515609/results c047_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c047_4.json ../../../../../list-routine-learning-rs/Cargo.toml
35	:	1595581643.141	 33012.968	0	0	0	0	./run_single.sh out/1595515609/results c047_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c047_5.json ../../../../../list-routine-learning-rs/Cargo.toml
36	:	1595581644.434	 33013.382	0	0	0	0	./run_single.sh out/1595515609/results c048_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c048_1.json ../../../../../list-routine-learning-rs/Cargo.toml
41	:	1595614650.086	 33009.970	0	0	0	0	./run_single.sh out/1595515609/results c049_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c049_1.json ../../../../../list-routine-learning-rs/Cargo.toml
43	:	1595614651.198	 33009.055	0	0	0	0	./run_single.sh out/1595515609/results c049_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c049_3.json ../../../../../list-routine-learning-rs/Cargo.toml
42	:	1595614650.871	 33009.447	0	0	0	0	./run_single.sh out/1595515609/results c049_2 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c049_2.json ../../../../../list-routine-learning-rs/Cargo.toml
38	:	1595614647.333	 33013.838	0	0	0	0	./run_single.sh out/1595515609/results c048_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c048_3.json ../../../../../list-routine-learning-rs/Cargo.toml
39	:	1595614647.694	 33013.571	0	0	0	0	./run_single.sh out/1595515609/results c048_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c048_4.json ../../../../../list-routine-learning-rs/Cargo.toml
37	:	1595614647.243	 33014.895	0	0	0	0	./run_single.sh out/1595515609/results c048_2 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c048_2.json ../../../../../list-routine-learning-rs/Cargo.toml
44	:	1595614652.041	 33010.154	0	0	0	0	./run_single.sh out/1595515609/results c049_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c049_4.json ../../../../../list-routine-learning-rs/Cargo.toml
40	:	1595614648.774	 33013.889	0	0	0	0	./run_single.sh out/1595515609/results c048_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c048_5.json ../../../../../list-routine-learning-rs/Cargo.toml
45	:	1595614653.368	 33009.404	0	0	0	0	./run_single.sh out/1595515609/results c049_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c049_5.json ../../../../../list-routine-learning-rs/Cargo.toml
46	:	1595614653.863	 33012.899	0	0	0	0	./run_single.sh out/1595515609/results c050_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c050_1.json ../../../../../list-routine-learning-rs/Cargo.toml
47	:	1595614656.112	 33012.334	0	0	0	0	./run_single.sh out/1595515609/results c050_2 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c050_2.json ../../../../../list-routine-learning-rs/Cargo.toml
48	:	1595614657.819	 33015.226	0	0	0	0	./run_single.sh out/1595515609/results c050_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c050_3.json ../../../../../list-routine-learning-rs/Cargo.toml
49	:	1595647660.058	 33011.875	0	0	0	0	./run_single.sh out/1595515609/results c050_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c050_4.json ../../../../../list-routine-learning-rs/Cargo.toml
50	:	1595647660.256	 33012.924	0	0	0	0	./run_single.sh out/1595515609/results c050_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c050_5.json ../../../../../list-routine-learning-rs/Cargo.toml
51	:	1595647660.320	 33013.729	0	0	0	0	./run_single.sh out/1595515609/results c051_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c051_1.json ../../../../../list-routine-learning-rs/Cargo.toml
52	:	1595647661.174	 33013.773	0	0	0	0	./run_single.sh out/1595515609/results c051_2 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c051_2.json ../../../../../list-routine-learning-rs/Cargo.toml
53	:	1595647661.268	 33014.033	0	0	0	0	./run_single.sh out/1595515609/results c051_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c051_3.json ../../../../../list-routine-learning-rs/Cargo.toml
54	:	1595647662.142	 33013.822	0	0	0	0	./run_single.sh out/1595515609/results c051_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c051_4.json ../../../../../list-routine-learning-rs/Cargo.toml
55	:	1595647662.197	 33015.277	0	0	0	0	./run_single.sh out/1595515609/results c051_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c051_5.json ../../../../../list-routine-learning-rs/Cargo.toml
56	:	1595647662.666	 33015.328	0	0	0	0	./run_single.sh out/1595515609/results c052_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c052_1.json ../../../../../list-routine-learning-rs/Cargo.toml
57	:	1595647662.776	 33016.688	0	0	0	0	./run_single.sh out/1595515609/results c052_2 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c052_2.json ../../../../../list-routine-learning-rs/Cargo.toml
58	:	1595647666.764	 33015.743	0	0	0	0	./run_single.sh out/1595515609/results c052_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c052_3.json ../../../../../list-routine-learning-rs/Cargo.toml
59	:	1595647668.448	 33015.884	0	0	0	0	./run_single.sh out/1595515609/results c052_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c052_4.json ../../../../../list-routine-learning-rs/Cargo.toml
60	:	1595647673.049	 33016.687	0	0	0	0	./run_single.sh out/1595515609/results c052_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c052_5.json ../../../../../list-routine-learning-rs/Cargo.toml
61	:	1595680671.937	 33014.493	0	0	0	0	./run_single.sh out/1595515609/results c053_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c053_1.json ../../../../../list-routine-learning-rs/Cargo.toml
65	:	1595680675.303	 33013.104	0	0	0	0	./run_single.sh out/1595515609/results c053_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c053_5.json ../../../../../list-routine-learning-rs/Cargo.toml
62	:	1595680673.183	 33016.031	0	0	0	0	./run_single.sh out/1595515609/results c053_2 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c053_2.json ../../../../../list-routine-learning-rs/Cargo.toml
63	:	1595680674.052	 33016.075	0	0	0	0	./run_single.sh out/1595515609/results c053_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c053_3.json ../../../../../list-routine-learning-rs/Cargo.toml
64	:	1595680674.950	 33016.220	0	0	0	0	./run_single.sh out/1595515609/results c053_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c053_4.json ../../../../../list-routine-learning-rs/Cargo.toml
66	:	1595680675.967	 33016.063	0	0	0	0	./run_single.sh out/1595515609/results c054_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c054_1.json ../../../../../list-routine-learning-rs/Cargo.toml
68	:	1595680677.997	 33015.293	0	0	0	0	./run_single.sh out/1595515609/results c054_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c054_3.json ../../../../../list-routine-learning-rs/Cargo.toml
67	:	1595680677.477	 33016.065	0	0	0	0	./run_single.sh out/1595515609/results c054_2 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c054_2.json ../../../../../list-routine-learning-rs/Cargo.toml
69	:	1595680679.468	 33014.785	0	0	0	0	./run_single.sh out/1595515609/results c054_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c054_4.json ../../../../../list-routine-learning-rs/Cargo.toml
70	:	1595680682.509	 33016.322	0	0	0	0	./run_single.sh out/1595515609/results c054_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c054_5.json ../../../../../list-routine-learning-rs/Cargo.toml
71	:	1595680684.334	 33014.714	0	0	0	0	./run_single.sh out/1595515609/results c055_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c055_1.json ../../../../../list-routine-learning-rs/Cargo.toml
72	:	1595680689.739	 33015.533	0	0	0	0	./run_single.sh out/1595515609/results c055_2 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c055_2.json ../../../../../list-routine-learning-rs/Cargo.toml
73	:	1595713686.432	 33014.328	0	0	0	0	./run_single.sh out/1595515609/results c055_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c055_3.json ../../../../../list-routine-learning-rs/Cargo.toml
74	:	1595713688.409	 33015.343	0	0	0	0	./run_single.sh out/1595515609/results c055_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c055_4.json ../../../../../list-routine-learning-rs/Cargo.toml
75	:	1595713689.217	 33017.063	0	0	0	0	./run_single.sh out/1595515609/results c055_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c055_5.json ../../../../../list-routine-learning-rs/Cargo.toml
76	:	1595713690.129	 33016.595	0	0	0	0	./run_single.sh out/1595515609/results c056_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c056_1.json ../../../../../list-routine-learning-rs/Cargo.toml
77	:	1595713691.174	 33017.496	0	0	0	0	./run_single.sh out/1595515609/results c056_2 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c056_2.json ../../../../../list-routine-learning-rs/Cargo.toml
78	:	1595713692.033	 33016.714	0	0	0	0	./run_single.sh out/1595515609/results c056_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c056_3.json ../../../../../list-routine-learning-rs/Cargo.toml
80	:	1595713693.546	 33015.986	0	0	0	0	./run_single.sh out/1595515609/results c056_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c056_5.json ../../../../../list-routine-learning-rs/Cargo.toml
79	:	1595713693.294	 33016.814	0	0	0	0	./run_single.sh out/1595515609/results c056_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c056_4.json ../../../../../list-routine-learning-rs/Cargo.toml
81	:	1595713694.255	 33018.991	0	0	0	0	./run_single.sh out/1595515609/results c057_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c057_1.json ../../../../../list-routine-learning-rs/Cargo.toml
82	:	1595713698.834	 33019.066	0	0	0	0	./run_single.sh out/1595515609/results c057_2 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c057_2.json ../../../../../list-routine-learning-rs/Cargo.toml
83	:	1595713699.051	 33018.877	0	0	0	0	./run_single.sh out/1595515609/results c057_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c057_3.json ../../../../../list-routine-learning-rs/Cargo.toml
84	:	1595713705.276	 33018.083	0	0	0	0	./run_single.sh out/1595515609/results c057_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c057_4.json ../../../../../list-routine-learning-rs/Cargo.toml
85	:	1595746700.763	 33018.882	0	0	0	0	./run_single.sh out/1595515609/results c057_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c057_5.json ../../../../../list-routine-learning-rs/Cargo.toml
86	:	1595746703.755	 33022.115	0	0	0	0	./run_single.sh out/1595515609/results c058_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c058_1.json ../../../../../list-routine-learning-rs/Cargo.toml
87	:	1595746706.284	 33021.198	0	0	0	0	./run_single.sh out/1595515609/results c058_2 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c058_2.json ../../../../../list-routine-learning-rs/Cargo.toml
88	:	1595746706.727	 33021.313	0	0	0	0	./run_single.sh out/1595515609/results c058_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c058_3.json ../../../../../list-routine-learning-rs/Cargo.toml
89	:	1595746708.673	 33021.451	0	0	0	0	./run_single.sh out/1595515609/results c058_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c058_4.json ../../../../../list-routine-learning-rs/Cargo.toml
91	:	1595746709.535	 33020.633	0	0	0	0	./run_single.sh out/1595515609/results c059_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c059_1.json ../../../../../list-routine-learning-rs/Cargo.toml
90	:	1595746708.750	 33021.608	0	0	0	0	./run_single.sh out/1595515609/results c058_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c058_5.json ../../../../../list-routine-learning-rs/Cargo.toml
92	:	1595746710.110	 33021.171	0	0	0	0	./run_single.sh out/1595515609/results c059_2 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c059_2.json ../../../../../list-routine-learning-rs/Cargo.toml
93	:	1595746713.249	 33019.241	0	0	0	0	./run_single.sh out/1595515609/results c059_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c059_3.json ../../../../../list-routine-learning-rs/Cargo.toml
94	:	1595746717.904	 33018.780	0	0	0	0	./run_single.sh out/1595515609/results c059_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c059_4.json ../../../../../list-routine-learning-rs/Cargo.toml
95	:	1595746717.931	 33020.947	0	0	0	0	./run_single.sh out/1595515609/results c059_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c059_5.json ../../../../../list-routine-learning-rs/Cargo.toml
96	:	1595746723.363	 33025.406	0	0	0	0	./run_single.sh out/1595515609/results c060_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c060_1.json ../../../../../list-routine-learning-rs/Cargo.toml
97	:	1595779719.648	 33024.653	0	0	0	0	./run_single.sh out/1595515609/results c060_2 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c060_2.json ../../../../../list-routine-learning-rs/Cargo.toml
98	:	1595779725.873	 33023.459	0	0	0	0	./run_single.sh out/1595515609/results c060_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c060_3.json ../../../../../list-routine-learning-rs/Cargo.toml
99	:	1595779727.484	 33023.193	0	0	0	0	./run_single.sh out/1595515609/results c060_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c060_4.json ../../../../../list-routine-learning-rs/Cargo.toml
100	:	1595779728.044	 33025.614	0	0	0	0	./run_single.sh out/1595515609/results c060_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c060_5.json ../../../../../list-routine-learning-rs/Cargo.toml
