Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
25	:	1599249770.268	 33020.076	0	0	0	0	./run_single.sh out/1599249770/results c025_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c025_1.json ../../../../../list-routine-learning-rs/Cargo.toml
4	:	1599249770.218	 33020.821	0	0	0	0	./run_single.sh out/1599249770/results c004_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c004_4.json ../../../../../list-routine-learning-rs/Cargo.toml
18	:	1599249770.246	 33023.513	0	0	0	0	./run_single.sh out/1599249770/results c018_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c018_4.json ../../../../../list-routine-learning-rs/Cargo.toml
8	:	1599249770.226	 33024.274	0	0	0	0	./run_single.sh out/1599249770/results c008_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c008_1.json ../../../../../list-routine-learning-rs/Cargo.toml
15	:	1599249770.241	 33024.594	0	0	0	0	./run_single.sh out/1599249770/results c015_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c015_1.json ../../../../../list-routine-learning-rs/Cargo.toml
11	:	1599249770.232	 33026.196	0	0	0	0	./run_single.sh out/1599249770/results c011_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c011_3.json ../../../../../list-routine-learning-rs/Cargo.toml
13	:	1599249770.237	 33029.335	0	0	0	0	./run_single.sh out/1599249770/results c013_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c013_3.json ../../../../../list-routine-learning-rs/Cargo.toml
5	:	1599249770.220	 33031.208	0	0	0	0	./run_single.sh out/1599249770/results c005_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c005_1.json ../../../../../list-routine-learning-rs/Cargo.toml
3	:	1599249770.215	 33035.367	0	0	0	0	./run_single.sh out/1599249770/results c003_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c003_1.json ../../../../../list-routine-learning-rs/Cargo.toml
49	:	1599282791.043	 33012.625	0	0	0	0	./run_single.sh out/1599249770/results c049_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c049_1.json ../../../../../list-routine-learning-rs/Cargo.toml
32	:	1599282787.383	 33017.473	0	0	0	0	./run_single.sh out/1599249770/results c032_2 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c032_2.json ../../../../../list-routine-learning-rs/Cargo.toml
30	:	1599282786.533	 33018.328	0	0	0	0	./run_single.sh out/1599249770/results c030_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c030_3.json ../../../../../list-routine-learning-rs/Cargo.toml
46	:	1599282789.985	 33015.099	0	0	0	0	./run_single.sh out/1599249770/results c046_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c046_1.json ../../../../../list-routine-learning-rs/Cargo.toml
31	:	1599282787.223	 33018.126	0	0	0	0	./run_single.sh out/1599249770/results c031_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c031_1.json ../../../../../list-routine-learning-rs/Cargo.toml
29	:	1599282785.905	 33019.732	0	0	0	0	./run_single.sh out/1599249770/results c029_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c029_1.json ../../../../../list-routine-learning-rs/Cargo.toml
36	:	1599282788.142	 33017.650	0	0	0	0	./run_single.sh out/1599249770/results c036_2 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c036_2.json ../../../../../list-routine-learning-rs/Cargo.toml
45	:	1599282789.924	 33015.875	0	0	0	0	./run_single.sh out/1599249770/results c045_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c045_1.json ../../../../../list-routine-learning-rs/Cargo.toml
38	:	1599282788.762	 33017.093	0	0	0	0	./run_single.sh out/1599249770/results c038_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c038_1.json ../../../../../list-routine-learning-rs/Cargo.toml
47	:	1599282790.187	 33015.774	0	0	0	0	./run_single.sh out/1599249770/results c047_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c047_1.json ../../../../../list-routine-learning-rs/Cargo.toml
37	:	1599282788.724	 33017.314	0	0	0	0	./run_single.sh out/1599249770/results c037_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c037_1.json ../../../../../list-routine-learning-rs/Cargo.toml
39	:	1599282789.011	 33017.331	0	0	0	0	./run_single.sh out/1599249770/results c039_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c039_1.json ../../../../../list-routine-learning-rs/Cargo.toml
41	:	1599282789.277	 33017.341	0	0	0	0	./run_single.sh out/1599249770/results c041_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c041_1.json ../../../../../list-routine-learning-rs/Cargo.toml
44	:	1599282789.755	 33017.336	0	0	0	0	./run_single.sh out/1599249770/results c044_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c044_1.json ../../../../../list-routine-learning-rs/Cargo.toml
34	:	1599282787.746	 33019.774	0	0	0	0	./run_single.sh out/1599249770/results c034_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c034_1.json ../../../../../list-routine-learning-rs/Cargo.toml
48	:	1599282790.348	 33017.389	0	0	0	0	./run_single.sh out/1599249770/results c048_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c048_1.json ../../../../../list-routine-learning-rs/Cargo.toml
35	:	1599282787.952	 33019.912	0	0	0	0	./run_single.sh out/1599249770/results c035_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c035_1.json ../../../../../list-routine-learning-rs/Cargo.toml
50	:	1599282793.762	 33015.917	0	0	0	0	./run_single.sh out/1599249770/results c050_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c050_1.json ../../../../../list-routine-learning-rs/Cargo.toml
33	:	1599282787.695	 33022.407	0	0	0	0	./run_single.sh out/1599249770/results c033_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c033_4.json ../../../../../list-routine-learning-rs/Cargo.toml
40	:	1599282789.225	 33021.083	0	0	0	0	./run_single.sh out/1599249770/results c040_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c040_3.json ../../../../../list-routine-learning-rs/Cargo.toml
76	:	1599315810.313	     0.059	0	0	1	0	./run_single.sh out/1599249770/results c076_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c076_1.json ../../../../../list-routine-learning-rs/Cargo.toml
42	:	1599282789.467	 33021.108	0	0	0	0	./run_single.sh out/1599249770/results c042_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c042_1.json ../../../../../list-routine-learning-rs/Cargo.toml
43	:	1599282789.609	 33022.595	0	0	0	0	./run_single.sh out/1599249770/results c043_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c043_1.json ../../../../../list-routine-learning-rs/Cargo.toml
51	:	1599282794.506	 33017.894	0	0	0	0	./run_single.sh out/1599249770/results c051_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c051_1.json ../../../../../list-routine-learning-rs/Cargo.toml
53	:	1599282796.433	 33017.678	0	0	0	0	./run_single.sh out/1599249770/results c053_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c053_1.json ../../../../../list-routine-learning-rs/Cargo.toml
52	:	1599282794.840	 33019.891	0	0	0	0	./run_single.sh out/1599249770/results c052_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c052_1.json ../../../../../list-routine-learning-rs/Cargo.toml
54	:	1599282799.577	 33019.588	0	0	0	0	./run_single.sh out/1599249770/results c054_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c054_1.json ../../../../../list-routine-learning-rs/Cargo.toml
55	:	1599282801.434	 33020.421	0	0	0	0	./run_single.sh out/1599249770/results c055_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c055_1.json ../../../../../list-routine-learning-rs/Cargo.toml
56	:	1599282805.587	 33021.746	0	0	0	0	./run_single.sh out/1599249770/results c056_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c056_3.json ../../../../../list-routine-learning-rs/Cargo.toml
62	:	1599315805.641	 33014.116	0	0	0	0	./run_single.sh out/1599249770/results c062_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c062_1.json ../../../../../list-routine-learning-rs/Cargo.toml
66	:	1599315805.966	 33015.691	0	0	0	0	./run_single.sh out/1599249770/results c066_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c066_1.json ../../../../../list-routine-learning-rs/Cargo.toml
65	:	1599315805.860	 33016.128	0	0	0	0	./run_single.sh out/1599249770/results c065_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c065_1.json ../../../../../list-routine-learning-rs/Cargo.toml
63	:	1599315805.796	 33016.513	0	0	0	0	./run_single.sh out/1599249770/results c063_4 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c063_4.json ../../../../../list-routine-learning-rs/Cargo.toml
68	:	1599315806.345	 33016.203	0	0	0	0	./run_single.sh out/1599249770/results c068_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c068_1.json ../../../../../list-routine-learning-rs/Cargo.toml
61	:	1599315805.355	 33017.910	0	0	0	0	./run_single.sh out/1599249770/results c061_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c061_1.json ../../../../../list-routine-learning-rs/Cargo.toml
70	:	1599315807.095	 33016.276	0	0	0	0	./run_single.sh out/1599249770/results c070_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c070_1.json ../../../../../list-routine-learning-rs/Cargo.toml
64	:	1599315805.803	 33017.589	0	0	0	0	./run_single.sh out/1599249770/results c064_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c064_1.json ../../../../../list-routine-learning-rs/Cargo.toml
67	:	1599315806.041	 33017.546	0	0	0	0	./run_single.sh out/1599249770/results c067_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c067_1.json ../../../../../list-routine-learning-rs/Cargo.toml
69	:	1599315806.621	 33016.998	0	0	0	0	./run_single.sh out/1599249770/results c069_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c069_1.json ../../../../../list-routine-learning-rs/Cargo.toml
73	:	1599315807.868	 33016.042	0	0	0	0	./run_single.sh out/1599249770/results c073_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c073_1.json ../../../../../list-routine-learning-rs/Cargo.toml
71	:	1599315807.525	 33017.890	0	0	0	0	./run_single.sh out/1599249770/results c071_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c071_1.json ../../../../../list-routine-learning-rs/Cargo.toml
74	:	1599315809.684	 33016.055	0	0	0	0	./run_single.sh out/1599249770/results c074_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c074_3.json ../../../../../list-routine-learning-rs/Cargo.toml
72	:	1599315807.741	 33018.739	0	0	0	0	./run_single.sh out/1599249770/results c072_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c072_1.json ../../../../../list-routine-learning-rs/Cargo.toml
75	:	1599315810.108	 33016.590	0	0	0	0	./run_single.sh out/1599249770/results c075_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c075_1.json ../../../../../list-routine-learning-rs/Cargo.toml
77	:	1599315810.377	 33017.251	0	0	0	0	./run_single.sh out/1599249770/results c077_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c077_1.json ../../../../../list-routine-learning-rs/Cargo.toml
80	:	1599315812.406	 33017.061	0	0	0	0	./run_single.sh out/1599249770/results c080_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c080_1.json ../../../../../list-routine-learning-rs/Cargo.toml
57	:	1599315803.698	 33025.993	0	0	0	0	./run_single.sh out/1599249770/results c057_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c057_1.json ../../../../../list-routine-learning-rs/Cargo.toml
79	:	1599315812.208	 33017.940	0	0	0	0	./run_single.sh out/1599249770/results c079_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c079_1.json ../../../../../list-routine-learning-rs/Cargo.toml
78	:	1599315810.580	 33021.791	0	0	0	0	./run_single.sh out/1599249770/results c078_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c078_1.json ../../../../../list-routine-learning-rs/Cargo.toml
58	:	1599315804.862	 33027.917	0	0	0	0	./run_single.sh out/1599249770/results c058_3 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c058_3.json ../../../../../list-routine-learning-rs/Cargo.toml
59	:	1599315804.867	 33028.090	0	0	0	0	./run_single.sh out/1599249770/results c059_5 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c059_5.json ../../../../../list-routine-learning-rs/Cargo.toml
60	:	1599315805.089	 33033.043	0	0	0	0	./run_single.sh out/1599249770/results c060_1 5 small_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3_1/json/c060_1.json ../../../../../list-routine-learning-rs/Cargo.toml
