Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
33	:	1592958601.270	 33025.621	0	0	0	0	./run_single.sh out/1592958601/results c087_3 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c087_3.json ../../../../../list-routine-learning-rs/Cargo.toml
29	:	1592958601.262	 33025.820	0	0	0	0	./run_single.sh out/1592958601/results c086_4 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c086_4.json ../../../../../list-routine-learning-rs/Cargo.toml
31	:	1592958601.266	 33025.858	0	0	0	0	./run_single.sh out/1592958601/results c087_1 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c087_1.json ../../../../../list-routine-learning-rs/Cargo.toml
32	:	1592958601.268	 33026.426	0	0	0	0	./run_single.sh out/1592958601/results c087_2 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c087_2.json ../../../../../list-routine-learning-rs/Cargo.toml
45	:	1592958601.293	 33026.880	0	0	0	0	./run_single.sh out/1592958601/results c089_5 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c089_5.json ../../../../../list-routine-learning-rs/Cargo.toml
27	:	1592958601.258	 33026.976	0	0	0	0	./run_single.sh out/1592958601/results c086_2 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c086_2.json ../../../../../list-routine-learning-rs/Cargo.toml
28	:	1592958601.260	 33027.201	0	0	0	0	./run_single.sh out/1592958601/results c086_3 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c086_3.json ../../../../../list-routine-learning-rs/Cargo.toml
26	:	1592958601.256	 33027.662	0	0	0	0	./run_single.sh out/1592958601/results c086_1 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c086_1.json ../../../../../list-routine-learning-rs/Cargo.toml
20	:	1592958601.244	 33028.252	0	0	0	0	./run_single.sh out/1592958601/results c084_5 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c084_5.json ../../../../../list-routine-learning-rs/Cargo.toml
5	:	1592958601.220	 33028.388	0	0	0	0	./run_single.sh out/1592958601/results c081_5 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c081_5.json ../../../../../list-routine-learning-rs/Cargo.toml
24	:	1592958601.252	 33028.546	0	0	0	0	./run_single.sh out/1592958601/results c085_4 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c085_4.json ../../../../../list-routine-learning-rs/Cargo.toml
4	:	1592958601.219	 33028.603	0	0	0	0	./run_single.sh out/1592958601/results c081_4 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c081_4.json ../../../../../list-routine-learning-rs/Cargo.toml
35	:	1592958601.274	 33028.616	0	0	0	0	./run_single.sh out/1592958601/results c087_5 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c087_5.json ../../../../../list-routine-learning-rs/Cargo.toml
10	:	1592958601.228	 33028.788	0	0	0	0	./run_single.sh out/1592958601/results c082_5 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c082_5.json ../../../../../list-routine-learning-rs/Cargo.toml
19	:	1592958601.242	 33028.844	0	0	0	0	./run_single.sh out/1592958601/results c084_4 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c084_4.json ../../../../../list-routine-learning-rs/Cargo.toml
47	:	1592958601.297	 33029.345	0	0	0	0	./run_single.sh out/1592958601/results c090_2 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c090_2.json ../../../../../list-routine-learning-rs/Cargo.toml
1	:	1592958601.215	 33029.442	0	0	0	0	./run_single.sh out/1592958601/results c081_1 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c081_1.json ../../../../../list-routine-learning-rs/Cargo.toml
3	:	1592958601.218	 33030.080	0	0	0	0	./run_single.sh out/1592958601/results c081_3 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c081_3.json ../../../../../list-routine-learning-rs/Cargo.toml
22	:	1592958601.248	 33030.075	0	0	0	0	./run_single.sh out/1592958601/results c085_2 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c085_2.json ../../../../../list-routine-learning-rs/Cargo.toml
18	:	1592958601.240	 33030.203	0	0	0	0	./run_single.sh out/1592958601/results c084_3 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c084_3.json ../../../../../list-routine-learning-rs/Cargo.toml
30	:	1592958601.264	 33030.828	0	0	0	0	./run_single.sh out/1592958601/results c086_5 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c086_5.json ../../../../../list-routine-learning-rs/Cargo.toml
23	:	1592958601.250	 33031.351	0	0	0	0	./run_single.sh out/1592958601/results c085_3 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c085_3.json ../../../../../list-routine-learning-rs/Cargo.toml
17	:	1592958601.239	 33031.612	0	0	0	0	./run_single.sh out/1592958601/results c084_2 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c084_2.json ../../../../../list-routine-learning-rs/Cargo.toml
34	:	1592958601.272	 33031.763	0	0	0	0	./run_single.sh out/1592958601/results c087_4 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c087_4.json ../../../../../list-routine-learning-rs/Cargo.toml
21	:	1592958601.246	 33032.017	0	0	0	0	./run_single.sh out/1592958601/results c085_1 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c085_1.json ../../../../../list-routine-learning-rs/Cargo.toml
2	:	1592958601.216	 33033.687	0	0	0	0	./run_single.sh out/1592958601/results c081_2 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c081_2.json ../../../../../list-routine-learning-rs/Cargo.toml
16	:	1592958601.237	 33034.523	0	0	0	0	./run_single.sh out/1592958601/results c084_1 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c084_1.json ../../../../../list-routine-learning-rs/Cargo.toml
46	:	1592958601.295	 33034.858	0	0	0	0	./run_single.sh out/1592958601/results c090_1 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c090_1.json ../../../../../list-routine-learning-rs/Cargo.toml
25	:	1592958601.254	 33035.378	0	0	0	0	./run_single.sh out/1592958601/results c085_5 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c085_5.json ../../../../../list-routine-learning-rs/Cargo.toml
50	:	1592958601.302	 33038.741	0	0	0	0	./run_single.sh out/1592958601/results c090_5 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c090_5.json ../../../../../list-routine-learning-rs/Cargo.toml
48	:	1592958601.299	 33042.381	0	0	0	0	./run_single.sh out/1592958601/results c090_3 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c090_3.json ../../../../../list-routine-learning-rs/Cargo.toml
12	:	1592958601.231	 33044.072	0	0	0	0	./run_single.sh out/1592958601/results c083_2 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c083_2.json ../../../../../list-routine-learning-rs/Cargo.toml
11	:	1592958601.229	 33044.828	0	0	0	0	./run_single.sh out/1592958601/results c083_1 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c083_1.json ../../../../../list-routine-learning-rs/Cargo.toml
15	:	1592958601.236	 33047.605	0	0	0	0	./run_single.sh out/1592958601/results c083_5 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c083_5.json ../../../../../list-routine-learning-rs/Cargo.toml
13	:	1592958601.233	 33047.884	0	0	0	0	./run_single.sh out/1592958601/results c083_3 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c083_3.json ../../../../../list-routine-learning-rs/Cargo.toml
14	:	1592958601.234	 33050.482	0	0	0	0	./run_single.sh out/1592958601/results c083_4 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c083_4.json ../../../../../list-routine-learning-rs/Cargo.toml
49	:	1592958601.300	 33058.034	0	0	0	0	./run_single.sh out/1592958601/results c090_4 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c090_4.json ../../../../../list-routine-learning-rs/Cargo.toml
89	:	1592991634.906	 23421.256	0	0	101	0	./run_single.sh out/1592958601/results c098_4 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c098_4.json ../../../../../list-routine-learning-rs/Cargo.toml
57	:	1592991624.413	 33016.789	0	0	0	0	./run_single.sh out/1592958601/results c092_2 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c092_2.json ../../../../../list-routine-learning-rs/Cargo.toml
59	:	1592991624.735	 33017.005	0	0	0	0	./run_single.sh out/1592958601/results c092_4 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c092_4.json ../../../../../list-routine-learning-rs/Cargo.toml
58	:	1592991624.427	 33017.948	0	0	0	0	./run_single.sh out/1592958601/results c092_3 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c092_3.json ../../../../../list-routine-learning-rs/Cargo.toml
56	:	1592991624.303	 33018.301	0	0	0	0	./run_single.sh out/1592958601/results c092_1 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c092_1.json ../../../../../list-routine-learning-rs/Cargo.toml
51	:	1592991621.994	 33022.772	0	0	0	0	./run_single.sh out/1592958601/results c091_1 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c091_1.json ../../../../../list-routine-learning-rs/Cargo.toml
60	:	1592991625.076	 33023.620	0	0	0	0	./run_single.sh out/1592958601/results c092_5 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c092_5.json ../../../../../list-routine-learning-rs/Cargo.toml
73	:	1592991629.613	 33019.433	0	0	0	0	./run_single.sh out/1592958601/results c095_3 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c095_3.json ../../../../../list-routine-learning-rs/Cargo.toml
52	:	1592991622.322	 33026.948	0	0	0	0	./run_single.sh out/1592958601/results c091_2 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c091_2.json ../../../../../list-routine-learning-rs/Cargo.toml
75	:	1592991629.826	 33020.000	0	0	0	0	./run_single.sh out/1592958601/results c095_5 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c095_5.json ../../../../../list-routine-learning-rs/Cargo.toml
72	:	1592991629.499	 33020.457	0	0	0	0	./run_single.sh out/1592958601/results c095_2 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c095_2.json ../../../../../list-routine-learning-rs/Cargo.toml
71	:	1592991628.922	 33021.572	0	0	0	0	./run_single.sh out/1592958601/results c095_1 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c095_1.json ../../../../../list-routine-learning-rs/Cargo.toml
55	:	1592991624.048	 33028.462	0	0	0	0	./run_single.sh out/1592958601/results c091_5 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c091_5.json ../../../../../list-routine-learning-rs/Cargo.toml
81	:	1592991631.301	 33021.637	0	0	0	0	./run_single.sh out/1592958601/results c097_1 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c097_1.json ../../../../../list-routine-learning-rs/Cargo.toml
66	:	1592991627.126	 33025.894	0	0	0	0	./run_single.sh out/1592958601/results c094_1 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c094_1.json ../../../../../list-routine-learning-rs/Cargo.toml
76	:	1592991629.893	 33023.239	0	0	0	0	./run_single.sh out/1592958601/results c096_1 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c096_1.json ../../../../../list-routine-learning-rs/Cargo.toml
68	:	1592991628.175	 33025.092	0	0	0	0	./run_single.sh out/1592958601/results c094_3 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c094_3.json ../../../../../list-routine-learning-rs/Cargo.toml
84	:	1592991632.095	 33021.381	0	0	0	0	./run_single.sh out/1592958601/results c097_4 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c097_4.json ../../../../../list-routine-learning-rs/Cargo.toml
82	:	1592991631.325	 33022.483	0	0	0	0	./run_single.sh out/1592958601/results c097_2 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c097_2.json ../../../../../list-routine-learning-rs/Cargo.toml
87	:	1592991633.039	 33020.888	0	0	0	0	./run_single.sh out/1592958601/results c098_2 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c098_2.json ../../../../../list-routine-learning-rs/Cargo.toml
80	:	1592991630.660	 33024.678	0	0	0	0	./run_single.sh out/1592958601/results c096_5 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c096_5.json ../../../../../list-routine-learning-rs/Cargo.toml
78	:	1592991630.090	 33025.313	0	0	0	0	./run_single.sh out/1592958601/results c096_3 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c096_3.json ../../../../../list-routine-learning-rs/Cargo.toml
90	:	1592991635.764	 33019.865	0	0	0	0	./run_single.sh out/1592958601/results c098_5 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c098_5.json ../../../../../list-routine-learning-rs/Cargo.toml
86	:	1592991632.855	 33023.002	0	0	0	0	./run_single.sh out/1592958601/results c098_1 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c098_1.json ../../../../../list-routine-learning-rs/Cargo.toml
83	:	1592991631.446	 33024.597	0	0	0	0	./run_single.sh out/1592958601/results c097_3 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c097_3.json ../../../../../list-routine-learning-rs/Cargo.toml
69	:	1592991628.237	 33028.131	0	0	0	0	./run_single.sh out/1592958601/results c094_4 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c094_4.json ../../../../../list-routine-learning-rs/Cargo.toml
74	:	1592991629.801	 33026.951	0	0	0	0	./run_single.sh out/1592958601/results c095_4 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c095_4.json ../../../../../list-routine-learning-rs/Cargo.toml
70	:	1592991628.465	 33028.575	0	0	0	0	./run_single.sh out/1592958601/results c094_5 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c094_5.json ../../../../../list-routine-learning-rs/Cargo.toml
88	:	1592991633.267	 33024.575	0	0	0	0	./run_single.sh out/1592958601/results c098_3 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c098_3.json ../../../../../list-routine-learning-rs/Cargo.toml
79	:	1592991630.645	 33027.259	0	0	0	0	./run_single.sh out/1592958601/results c096_4 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c096_4.json ../../../../../list-routine-learning-rs/Cargo.toml
77	:	1592991630.019	 33027.905	0	0	0	0	./run_single.sh out/1592958601/results c096_2 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c096_2.json ../../../../../list-routine-learning-rs/Cargo.toml
53	:	1592991623.487	 33035.132	0	0	0	0	./run_single.sh out/1592958601/results c091_3 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c091_3.json ../../../../../list-routine-learning-rs/Cargo.toml
85	:	1592991632.605	 33026.017	0	0	0	0	./run_single.sh out/1592958601/results c097_5 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c097_5.json ../../../../../list-routine-learning-rs/Cargo.toml
92	:	1592991636.636	 33023.075	0	0	0	0	./run_single.sh out/1592958601/results c099_2 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c099_2.json ../../../../../list-routine-learning-rs/Cargo.toml
54	:	1592991623.910	 33036.294	0	0	0	0	./run_single.sh out/1592958601/results c091_4 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c091_4.json ../../../../../list-routine-learning-rs/Cargo.toml
91	:	1592991636.157	 33024.945	0	0	0	0	./run_single.sh out/1592958601/results c099_1 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c099_1.json ../../../../../list-routine-learning-rs/Cargo.toml
67	:	1592991627.697	 33033.677	0	0	0	0	./run_single.sh out/1592958601/results c094_2 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c094_2.json ../../../../../list-routine-learning-rs/Cargo.toml
94	:	1592991643.684	 33020.805	0	0	0	0	./run_single.sh out/1592958601/results c099_4 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c099_4.json ../../../../../list-routine-learning-rs/Cargo.toml
63	:	1592991625.731	 33039.946	0	0	0	0	./run_single.sh out/1592958601/results c093_3 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c093_3.json ../../../../../list-routine-learning-rs/Cargo.toml
64	:	1592991626.894	 33039.175	0	0	0	0	./run_single.sh out/1592958601/results c093_4 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c093_4.json ../../../../../list-routine-learning-rs/Cargo.toml
93	:	1592991640.047	 33026.472	0	0	0	0	./run_single.sh out/1592958601/results c099_3 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c099_3.json ../../../../../list-routine-learning-rs/Cargo.toml
62	:	1592991625.690	 33042.542	0	0	0	0	./run_single.sh out/1592958601/results c093_2 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c093_2.json ../../../../../list-routine-learning-rs/Cargo.toml
61	:	1592991625.338	 33044.476	0	0	0	0	./run_single.sh out/1592958601/results c093_1 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c093_1.json ../../../../../list-routine-learning-rs/Cargo.toml
96	:	1592991646.062	 33024.875	0	0	0	0	./run_single.sh out/1592958601/results c100_1 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c100_1.json ../../../../../list-routine-learning-rs/Cargo.toml
65	:	1592991627.086	 33045.857	0	0	0	0	./run_single.sh out/1592958601/results c093_5 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c093_5.json ../../../../../list-routine-learning-rs/Cargo.toml
97	:	1592991648.846	 33025.565	0	0	0	0	./run_single.sh out/1592958601/results c100_2 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c100_2.json ../../../../../list-routine-learning-rs/Cargo.toml
98	:	1592991649.121	 33026.329	0	0	0	0	./run_single.sh out/1592958601/results c100_3 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c100_3.json ../../../../../list-routine-learning-rs/Cargo.toml
95	:	1592991645.307	 33030.886	0	0	0	0	./run_single.sh out/1592958601/results c099_5 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c099_5.json ../../../../../list-routine-learning-rs/Cargo.toml
99	:	1592991651.719	 33025.292	0	0	0	0	./run_single.sh out/1592958601/results c100_4 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c100_4.json ../../../../../list-routine-learning-rs/Cargo.toml
100	:	1592991659.337	 33021.123	0	0	0	0	./run_single.sh out/1592958601/results c100_5 5 big_simulation.toml /home/rule/library/list-routines-model-comparison/waves/3/json/c100_5.json ../../../../../list-routine-learning-rs/Cargo.toml
